id,observation_date,competitor_id,competitor_price,market_share_percentage,trend_score
3451,2021-10-04,3,47.64,21.08,0.318
3452,2021-10-04,5,47.81,12.91,0.058
3453,2021-10-05,5,53.97,16.38,0.605
3454,2021-10-05,4,39.58,11.98,0.177
3455,2021-10-05,2,40.48,24.99,0.581
3456,2021-10-05,1,46.76,24.47,-0.083
3457,2021-10-06,4,42.24,18.56,0.321
3458,2021-10-06,2,43.25,18.73,0.299
3459,2021-10-07,1,57.27,30.39,-0.321
3460,2021-10-07,3,37.89,17.01,0.364
3461,2021-10-07,4,46.17,17.41,0.641
3462,2021-10-08,1,43.46,24.29,0.007
3463,2021-10-08,5,46.73,15.68,-0.182
3464,2021-10-08,4,27.58,13.15,0.3
3465,2021-10-08,3,44.85,20.23,0.288
3466,2021-10-08,5,56.46,14.63,0.442
3467,2021-10-08,3,50.36,19.2,0.22
3468,2021-10-08,5,52.18,13.96,0.074
3469,2021-10-09,4,39.19,17.28,0.512
3470,2021-10-09,2,44.59,27.04,0.102
3471,2021-10-09,2,42.37,23.29,0.448
3472,2021-10-09,5,44.91,13.75,-0.084
3473,2021-10-09,4,43.6,9.98,-0.158
3474,2021-10-09,5,56.39,14.82,-0.179
3475,2021-10-10,5,52.64,9.29,0.12
3476,2021-10-10,1,58.5,27.62,0.119
3477,2021-10-10,5,44.12,2.7,0.033
3478,2021-10-11,3,42.44,16.49,0.112
3479,2021-10-11,3,48.24,17.74,0.229
3480,2021-10-11,1,51.89,24.94,0.694
3481,2021-10-12,1,35.63,20.65,-0.426
3482,2021-10-12,3,41.85,16.23,-0.187
3483,2021-10-12,5,49.35,12.87,0.25
3484,2021-10-12,5,57.73,13.23,-0.076
3485,2021-10-12,2,53.71,25.15,0.802
3486,2021-10-12,4,43.51,19.69,0.298
3487,2021-10-12,5,31.18,9.1,0.155
3488,2021-10-12,1,53.91,23.65,-0.017
3489,2021-10-13,2,48.54,26.46,-0.109
3490,2021-10-13,2,42.09,20.51,0.713
3491,2021-10-13,5,55.3,11.55,0.577
3492,2021-10-13,5,61.54,10.86,-0.336
3493,2021-10-13,2,33.22,25.74,0.048
3494,2021-10-13,2,47.93,21.51,-0.094
3495,2021-10-13,1,52.65,31.13,0.467
3496,2021-10-14,5,39.97,12.34,0.215
3497,2021-10-14,3,45.99,21.3,0.287
3498,2021-10-14,2,48.17,23.8,0.114
3499,2021-10-15,4,40,14.77,-0.164
3500,2021-10-15,4,31.88,12.87,0.245
3501,2021-10-15,3,34.01,15.82,0.394
3502,2021-10-15,2,41.35,23.47,0.276
3503,2021-10-15,2,49.77,27.31,0.774
3504,2021-10-15,2,52.73,24.63,-0.283
3505,2021-10-15,5,61.98,12.62,0.202
3506,2021-10-15,3,36.1,20.68,0.11
3507,2021-10-16,2,43.91,26.56,0.175
3508,2021-10-16,3,23.03,19.84,-0.305
3509,2021-10-16,4,44.52,14.07,-0.285
3510,2021-10-16,5,59.09,13.5,0.114
3511,2021-10-16,2,45.1,27.42,0.473
3512,2021-10-16,2,39.47,18.38,0.124
3513,2021-10-17,5,44.57,11.53,0.214
3514,2021-10-17,3,21.92,20.36,0.271
3515,2021-10-17,1,40.93,26.49,-0.181
3516,2021-10-17,4,40.16,12.28,0.018
3517,2021-10-17,4,31.66,12.9,0.533
3518,2021-10-17,3,43.28,20.27,-0.27
3519,2021-10-17,4,32.86,18.68,-0.284
3520,2021-10-17,5,31.23,12.86,0.24
3521,2021-10-18,5,57.77,12.62,0.193
3522,2021-10-18,4,56.42,19.85,0.058
3523,2021-10-18,5,42.67,17.13,0.176
3524,2021-10-18,1,41.55,29.4,0.068
3525,2021-10-18,2,50.39,19.32,-0.074
3526,2021-10-18,4,39.53,19.63,0.074
3527,2021-10-18,1,47.19,25.89,0.074
3528,2021-10-19,3,41.4,24.25,0.216
3529,2021-10-19,4,25.22,14.88,-0.001
3530,2021-10-19,1,56.18,26.02,0.726
3531,2021-10-20,5,58.49,12.97,0.22
3532,2021-10-20,5,54.19,11.33,-0.239
3533,2021-10-20,1,46.76,25.24,0.692
3534,2021-10-20,3,37.31,14.11,0.005
3535,2021-10-20,1,47.25,25.8,0.107
3536,2021-10-21,2,41.34,27.16,-0.212
3537,2021-10-21,1,48.28,21.96,0.057
3538,2021-10-21,5,57.02,12.4,0.165
3539,2021-10-22,4,29.12,17.33,-0.066
3540,2021-10-22,5,46.53,15.63,0.795
3541,2021-10-22,5,53.11,16.55,0.026
3542,2021-10-22,5,52.18,13.22,0.521
3543,2021-10-22,3,36.52,16.99,0.277
3544,2021-10-22,2,46.08,23.31,-0.291
3545,2021-10-22,2,48.24,20.22,0.348
3546,2021-10-22,4,42.17,17.03,-0.064
3547,2021-10-22,1,60.12,23.43,-0.034
3548,2021-10-22,2,37.8,23.04,0.547
3549,2021-10-23,2,46.49,20.38,0.448
3550,2021-10-23,5,46.75,11.69,0.3
3551,2021-10-23,3,34.06,25.87,0.363
3552,2021-10-23,3,46.56,15.61,0.662
3553,2021-10-23,1,41.26,27.39,0.788
3554,2021-10-24,2,37.03,19.77,0.146
3555,2021-10-24,3,38.23,25.94,0.464
3556,2021-10-24,3,29.04,19.31,0.035
3557,2021-10-24,3,32.85,16.29,0.307
3558,2021-10-24,5,28.95,11.02,0.188
3559,2021-10-24,1,43.8,21.01,0.331
3560,2021-10-24,1,37.84,29.73,-0.226
3561,2021-10-24,5,45.33,15.5,-0.014
3562,2021-10-24,1,58.69,33.45,0.457
3563,2021-10-24,3,49.01,18.51,0.402
3564,2021-10-24,2,53,26.43,0.52
3565,2021-10-25,1,52.56,28.28,0.045
3566,2021-10-25,5,59.18,11.8,0.046
3567,2021-10-25,5,51.92,9.41,0.506
3568,2021-10-25,1,42.44,26.52,-0.04
3569,2021-10-25,3,48.02,18.86,-0.11
3570,2021-10-26,1,38.05,24.32,0.533
3571,2021-10-26,2,35.08,24.06,-0.275
3572,2021-10-26,5,37.22,15.64,0.42
3573,2021-10-26,5,48.53,14.71,0.603
3574,2021-10-26,1,52.01,28.92,0.175
3575,2021-10-27,3,42.56,17.91,0.039
3576,2021-10-27,1,48.1,29.3,0.05
3577,2021-10-27,3,48.42,24.79,0.199
3578,2021-10-27,2,45.36,26.16,-0.056
3579,2021-10-27,4,49.75,17.87,0.174
3580,2021-10-27,4,40.88,12.11,0.259
3581,2021-10-27,5,58.46,9.29,0.176
3582,2021-10-27,5,58.08,16.87,0.253
3583,2021-10-27,2,39.54,27.91,0.345
3584,2021-10-28,4,38.74,13.7,-0.276
3585,2021-10-28,4,25.84,15.05,0.113
3586,2021-10-28,1,40.8,24.73,0.618
3587,2021-10-28,5,52,8.79,-0.139
3588,2021-10-29,2,39.55,23.26,0.767
3589,2021-10-29,2,43.02,29.3,-0.12
3590,2021-10-29,3,37.76,12.92,0.817
3591,2021-10-29,4,39.31,20.47,0.128
3592,2021-10-29,5,84.47,18.6,0.232
3593,2021-10-29,4,54,19.03,0.179
3594,2021-10-30,5,40.59,11.56,0.3
3595,2021-10-30,1,50.5,27.53,-0.164
3596,2021-10-30,1,53.16,28.8,0.316
3597,2021-10-30,1,50.83,26.5,0.236
3598,2021-10-30,3,44.58,15.97,0.483
3599,2021-10-31,1,45.23,23.76,0.068
3600,2021-10-31,4,35.37,13.71,0.243
3601,2021-10-31,5,55.14,10.83,-0.149
3602,2021-10-31,4,33.82,17.88,-0.149
3603,2021-11-01,4,38.45,18.64,-0.269
3604,2021-11-01,1,54.56,27.19,-0.012
3605,2021-11-01,2,48.54,27.12,0.218
3606,2021-11-01,1,38.05,29.4,0.192
3607,2021-11-01,4,51.2,16.79,0.245
3608,2021-11-01,1,39.19,27.35,-0.166
3609,2021-11-01,3,46.36,27.77,0.147
3610,2021-11-01,3,37.08,19.56,0.413
3611,2021-11-02,2,37.69,25.03,-0.422
3612,2021-11-02,4,32.03,18.78,0.484
3613,2021-11-02,1,57.05,29.06,-0.028
3614,2021-11-02,3,35.39,22.37,0.391
3615,2021-11-02,2,33.68,28.83,-0.014
3616,2021-11-03,5,49.33,12.61,0.369
3617,2021-11-03,1,55.78,22.04,0.591
3618,2021-11-03,1,44.49,24.3,0.566
3619,2021-11-04,2,48.18,24.23,0.443
3620,2021-11-04,1,46.51,22.66,0.308
3621,2021-11-04,5,65.24,16.06,0.178
3622,2021-11-04,2,48.57,26.6,-0.412
3623,2021-11-05,2,46.6,23.56,0.096
3624,2021-11-05,3,43.17,16.15,0.61
3625,2021-11-05,4,33.92,21.14,0.017
3626,2021-11-05,1,48.56,27.93,0.515
3627,2021-11-05,2,46.55,27.24,-0.288
3628,2021-11-05,5,51.61,16.91,0.739
3629,2021-11-06,4,28.64,18.94,0.13
3630,2021-11-06,2,49.42,20.78,0.735
3631,2021-11-07,3,45.63,21.41,-0.243
3632,2021-11-07,2,34.22,22.15,0.348
3633,2021-11-07,3,31.33,20.74,0.139
3634,2021-11-07,4,41.44,13.14,0.262
3635,2021-11-07,5,57.72,16.57,0.421
3636,2021-11-08,1,51.12,29.34,-0.182
3637,2021-11-08,1,51.96,26.74,0.332
3638,2021-11-08,3,47.49,18.58,0.538
3639,2021-11-08,2,34.37,26.3,0.272
3640,2021-11-08,5,55.2,16.35,0.626
3641,2021-11-08,1,50.44,24.33,0.827
3642,2021-11-08,5,61.34,11.58,0.351
3643,2021-11-09,1,52.67,30.97,0.037
3644,2021-11-09,1,50,30.69,0.048
3645,2021-11-09,4,36.19,11.71,0.218
3646,2021-11-09,5,50.78,7.52,-0.666
3647,2021-11-09,3,38.07,22.24,0.412
3648,2021-11-09,2,49.88,22.05,0.487
3649,2021-11-10,5,52.75,14.14,-0.12
3650,2021-11-10,1,48.63,32.3,0.387
3651,2021-11-10,2,36.36,22.12,0.221
3652,2021-11-10,4,27.32,15.29,0.407
3653,2021-11-10,4,31.11,9.83,0.491
3654,2021-11-11,4,29.03,20.09,0.113
3655,2021-11-11,1,52.32,30.97,0.113
3656,2021-11-11,4,36.06,16.47,0.32
3657,2021-11-11,4,34.75,15.91,0.419
3658,2021-11-11,1,48.3,27.08,-0.108
3659,2021-11-12,4,31.24,14.94,0.371
3660,2021-11-12,5,72.59,15.3,0.352
3661,2021-11-12,5,49.39,14.21,-0.264
3662,2021-11-12,2,31.66,19.05,0.276
3663,2021-11-12,5,48.61,12.09,-0.059
3664,2021-11-12,1,47.24,23.47,0.286
3665,2021-11-12,1,47.52,33.36,-0.019
3666,2021-11-12,3,45.36,19.4,0.538
3667,2021-11-13,1,38.89,26.54,-0.416
3668,2021-11-13,5,52.85,13.27,0.128
3669,2021-11-13,5,50.45,11.57,0.159
3670,2021-11-13,4,24.21,16.41,0.09
3671,2021-11-13,4,26.35,13.78,0.342
3672,2021-11-14,4,38.76,15.89,0.221
3673,2021-11-14,2,46.9,26.64,0.378
3674,2021-11-14,2,49.37,22.18,0.153
3675,2021-11-14,4,36.94,20.14,0
3676,2021-11-14,5,53.55,9.24,-0.444
3677,2021-11-14,3,47.35,19.31,0.124
3678,2021-11-14,5,46.98,11.01,0.45
3679,2021-11-15,4,31.94,14.94,0.809
3680,2021-11-15,2,44.03,27.36,-0.218
3681,2021-11-16,3,48.73,15.79,0.372
3682,2021-11-16,2,47.33,21,-0.016
3683,2021-11-16,5,46.83,16.58,0.139
3684,2021-11-16,2,44,23.96,0.131
3685,2021-11-16,1,67.51,25,-0.074
3686,2021-11-16,3,41.19,18.81,0.202
3687,2021-11-17,2,45.75,22.22,0.321
3688,2021-11-17,4,20.61,12.32,-0.16
3689,2021-11-17,5,56.31,8.65,0.565
3690,2021-11-17,3,41.65,22.51,0.531
3691,2021-11-18,5,49.83,9.1,0.655
3692,2021-11-18,1,56.22,29.51,0.7
3693,2021-11-18,3,44.28,22.03,0.279
3694,2021-11-18,2,42.18,24.48,0.24
3695,2021-11-19,5,64.42,12.2,0.189
3696,2021-11-19,1,70.13,22.37,-0.024
3697,2021-11-19,5,51.09,13.85,0.712
3698,2021-11-19,5,48.91,13.42,0.622
3699,2021-11-19,4,34.54,18.61,0.407
3700,2021-11-20,4,49.9,11.96,0.837
3701,2021-11-20,2,45.75,24.35,0.491
3702,2021-11-20,2,48.93,22.86,0.433
3703,2021-11-20,2,36.91,22.98,0.415
3704,2021-11-20,5,39.83,11.92,0.714
3705,2021-11-20,1,38.45,31.13,-0.282
3706,2021-11-20,2,50.8,22.23,-0.156
3707,2021-11-20,1,51.04,27.6,-0.501
3708,2021-11-21,2,37.6,22.06,-0.172
3709,2021-11-21,3,32.87,21.11,0.288
3710,2021-11-21,3,42.15,20.91,-0.007
3711,2021-11-21,5,42.75,13.09,0.151
3712,2021-11-21,4,46.62,15.92,-0.095
3713,2021-11-22,3,41.97,22.02,0.276
3714,2021-11-22,1,54.96,28.35,0.804
3715,2021-11-22,5,47.78,12.4,0.221
3716,2021-11-22,1,53.15,28.04,0.072
3717,2021-11-22,5,54.83,14.08,-0.089
3718,2021-11-23,3,35.96,23.12,0.39
3719,2021-11-23,3,32.35,17.73,0.054
3720,2021-11-23,4,40.39,16.55,0.182
3721,2021-11-23,5,39.85,10.79,-0.241
3722,2021-11-23,1,56.41,21.4,0.345
3723,2021-11-23,3,44.93,19.68,0.156
3724,2021-11-23,2,46.17,20.57,0.43
3725,2021-11-23,5,39.1,14.81,0.198
3726,2021-11-23,2,49.33,23.92,-0.076
3727,2021-11-24,3,54.34,22.44,0.523
3728,2021-11-24,4,29.87,15.91,0.008
3729,2021-11-24,3,36.66,19.38,0.391
3730,2021-11-24,2,48.27,21.99,0.134
3731,2021-11-24,3,45.24,25.62,0.409
3732,2021-11-25,3,42.79,18.78,0.276
3733,2021-11-25,4,33.3,17.57,-0.149
3734,2021-11-25,2,50.41,21.55,0.379
3735,2021-11-25,4,30.87,16.52,-0.49
3736,2021-11-25,3,46.67,20.82,-0.324
3737,2021-11-25,4,37.83,19.83,0.855
3738,2021-11-25,1,48.96,27.2,-0.059
3739,2021-11-25,4,41.09,15.14,-0.079
3740,2021-11-26,1,42.36,23.37,-0.095
3741,2021-11-26,4,44.42,14.06,0.343
3742,2021-11-27,4,43.11,14.26,-0.02
3743,2021-11-27,3,40.39,21.25,0.013
3744,2021-11-27,1,56.53,28.17,0.174
3745,2021-11-27,5,49.04,10.77,0.129
3746,2021-11-27,2,56.84,21.11,0.503
3747,2021-11-28,3,48.01,14.52,0.258
3748,2021-11-28,2,42.09,25.68,-0.102
3749,2021-11-28,1,43.57,28.92,-0.171
3750,2021-11-28,5,44.81,12.56,0.274
3751,2021-11-28,1,60.04,31.46,0.064
3752,2021-11-28,3,35.63,20.13,0.202
3753,2021-11-28,1,57.95,27.8,-0.43
3754,2021-11-29,1,40.65,28.1,0.123
3755,2021-11-29,5,42.85,12.12,0.058
3756,2021-11-29,4,31.76,20.59,0.174
3757,2021-11-30,1,37.24,26.12,0.54
3758,2021-11-30,1,47.8,34.4,0.21
3759,2021-11-30,3,47,14.17,0.232
3760,2021-11-30,2,37.92,20.05,0.511
3761,2021-11-30,3,33.82,22.27,0.496
3762,2021-11-30,4,42,14.47,0.415
3763,2021-11-30,3,35.04,21.32,0.175
3764,2021-12-01,1,38.31,22.76,0.646
3765,2021-12-01,3,36.14,23.43,0.275
3766,2021-12-01,3,45.17,17.27,0.577
3767,2021-12-01,2,39.16,22.01,0.826
3768,2021-12-01,4,46.33,15.66,0.378
3769,2021-12-02,2,44.46,29.36,0.506
3770,2021-12-02,3,51.97,18.48,0.154
3771,2021-12-02,4,19.24,16.24,-0.139
3772,2021-12-02,1,55.1,27.87,0.311
3773,2021-12-02,1,55.29,27.38,0.198
3774,2021-12-02,5,68.13,11.32,-0.135
3775,2021-12-03,1,55.02,31.25,-0.017
3776,2021-12-03,5,52.56,12.08,0.208
3777,2021-12-03,4,35.03,14.73,0.632
3778,2021-12-03,5,45.58,7.99,-0.005
3779,2021-12-03,1,47.39,27.86,0.249
3780,2021-12-03,3,45.56,22.76,0.252
3781,2021-12-03,3,41.14,18.99,-0.32
3782,2021-12-03,5,38,14.48,0.135
3783,2021-12-03,3,46.69,20.09,0.16
3784,2021-12-03,5,61.41,19.13,-0.223
3785,2021-12-03,4,43.34,17.53,1
3786,2021-12-03,4,39.79,13.58,0.427
3787,2021-12-04,2,39.93,21.64,0.183
3788,2021-12-04,3,39.61,23.39,-0.05
3789,2021-12-04,3,33.67,19.67,-0.422
3790,2021-12-04,1,51.99,24.47,0.248
3791,2021-12-04,2,33.18,26.38,-0.099
3792,2021-12-04,1,64.49,32.61,0.013
3793,2021-12-05,2,54.69,30.63,0.592
3794,2021-12-05,4,54.37,17.6,0.237
3795,2021-12-05,4,39.13,20.4,0.361
3796,2021-12-05,5,44.13,14.76,0.432
3797,2021-12-05,2,44.91,26.52,-0.636
3798,2021-12-05,2,36.56,24.45,0.15
3799,2021-12-05,5,64.52,17.23,0.753
3800,2021-12-05,4,39.83,11.05,-0.126
3801,2021-12-06,4,21.38,15.63,0.557
3802,2021-12-06,3,50.58,20.2,0.088
3803,2021-12-06,2,43.12,37.38,0.494
3804,2021-12-06,4,47.56,17.37,0.362
3805,2021-12-07,3,39.07,23.53,0.079
3806,2021-12-07,3,47.88,22.6,0.241
3807,2021-12-07,5,59.73,16.65,0.082
3808,2021-12-07,4,34.49,10.23,0.122
3809,2021-12-07,2,41.25,28.04,0.019
3810,2021-12-07,4,47.36,21.07,-0.025
3811,2021-12-07,1,56.36,28.6,0.587
3812,2021-12-07,1,41.45,30.04,0.35
3813,2021-12-07,5,69.57,11.81,0.186
3814,2021-12-08,1,41.71,28.26,-0.124
3815,2021-12-08,3,42.95,24.44,-0.049
3816,2021-12-08,2,40.29,29.55,0.006
3817,2021-12-08,1,32.02,21.75,0.195
3818,2021-12-08,1,45.74,25.43,0.145
3819,2021-12-08,5,76.02,9.63,0.543
3820,2021-12-08,5,53.51,14.94,0.225
3821,2021-12-09,3,44.24,25.63,0.043
3822,2021-12-09,1,50.13,25.06,0.064
3823,2021-12-09,2,36.62,18.68,0.439
3824,2021-12-09,1,59.37,28.1,0.111
3825,2021-12-09,3,42.96,21.68,0.231
3826,2021-12-10,3,32.5,19.64,0.22
3827,2021-12-10,3,31.96,19.78,0.202
3828,2021-12-10,5,52.73,11.82,0.022
3829,2021-12-10,4,19.33,13.51,0.732
3830,2021-12-10,1,49.13,26.07,0.335
3831,2021-12-11,4,37.84,16.4,-0.021
3832,2021-12-11,5,67.22,12.02,-0.11
3833,2021-12-11,2,39.99,27.79,0.544
3834,2021-12-11,5,72.56,11.62,0.275
3835,2021-12-11,4,47.25,16.3,-0.644
3836,2021-12-11,1,45.92,30.08,0.254
3837,2021-12-11,1,50.06,27.55,-0.465
3838,2021-12-12,1,63.14,26.93,0.921
3839,2021-12-12,2,48.62,30.56,0.081
3840,2021-12-12,3,30,23.27,0.135
3841,2021-12-12,4,54.08,9.46,0.562
3842,2021-12-12,5,29.8,8,0.003
3843,2021-12-12,4,43.91,15.73,0.385
3844,2021-12-13,2,42.66,20.69,0.017
3845,2021-12-13,2,30.61,25.51,0.411
3846,2021-12-13,1,32.92,29.25,-0.011
3847,2021-12-13,4,27.79,12.43,0.713
3848,2021-12-13,3,32.94,24.75,0.373
3849,2021-12-13,1,44.13,27.03,0.522
3850,2021-12-14,5,36.49,18.99,0.433
3851,2021-12-14,5,65.41,14.89,0.056
3852,2021-12-14,2,53.53,22.83,0.015
3853,2021-12-15,4,30.06,20.27,0.259
3854,2021-12-15,3,30.49,18.76,0.111
3855,2021-12-15,1,39.06,26.39,0.27
3856,2021-12-15,5,30.49,11.28,0.722
3857,2021-12-15,2,36.06,28.41,0.706
3858,2021-12-15,4,43.41,15.99,-0.097
3859,2021-12-15,5,52.21,9.34,-0.081
3860,2021-12-16,3,43.6,20.08,-0.144
3861,2021-12-16,5,55.24,12.11,0.057
3862,2021-12-17,1,41.26,32.38,0.059
3863,2021-12-17,5,58.43,16.34,0.351
3864,2021-12-17,3,43.06,18.81,0.185
3865,2021-12-17,5,59.98,18.78,-0.042
3866,2021-12-17,5,58.85,13.66,0.649
3867,2021-12-18,4,38.36,20.07,0.224
3868,2021-12-18,4,40.8,16.57,-0.061
3869,2021-12-18,4,47.22,20.27,-0.184
3870,2021-12-18,3,39.48,21.97,0.368
3871,2021-12-18,3,39.29,23.38,-0.033
3872,2021-12-18,5,55.54,8.26,-0.025
3873,2021-12-19,3,41.96,13.64,0.072
3874,2021-12-19,3,30.21,17.4,0.212
3875,2021-12-19,4,14.88,13.46,-0.014
3876,2021-12-19,5,58.9,12.2,-0.094
3877,2021-12-20,1,42.72,29.5,0.31
3878,2021-12-20,1,49.73,29.99,0.263
3879,2021-12-20,4,45.9,9.63,0.187
3880,2021-12-20,4,46.63,16.19,0.438
3881,2021-12-21,2,44.08,20.3,0.609
3882,2021-12-21,3,52.16,24.39,-0.24
3883,2021-12-21,3,35.12,18.18,0.869
3884,2021-12-21,1,46.19,21.86,0.32
3885,2021-12-21,4,44.26,13.38,0.518
3886,2021-12-21,5,65.54,13.12,0.509
3887,2021-12-21,2,52.68,22.76,0.363
3888,2021-12-21,3,34.27,23.35,0.053
3889,2021-12-21,1,53.52,25.69,0.26
3890,2021-12-22,1,54.3,30.98,-0.026
3891,2021-12-22,1,51.14,26.26,0.211
3892,2021-12-23,2,56.27,26.57,0.068
3893,2021-12-23,3,46.19,18.92,0.203
3894,2021-12-23,2,37.55,22.73,0.271
3895,2021-12-23,1,51.6,26.72,0.551
3896,2021-12-23,3,37.08,24.19,0.446
3897,2021-12-23,2,57.29,24.68,0.132
3898,2021-12-24,1,52.37,32.03,-0.021
3899,2021-12-24,2,45.99,22.83,0.126
3900,2021-12-24,2,47.95,28.59,0.1
3901,2021-12-24,4,37.96,19.05,-0.436
3902,2021-12-24,4,50.68,15.79,0.055
3903,2021-12-25,1,46.73,26.96,-0.274
3904,2021-12-25,2,31.07,25.61,0.013
3905,2021-12-25,2,44.69,23.95,0.602
3906,2021-12-25,2,48.67,17.35,-0.15
3907,2021-12-25,1,52.8,26.27,-0.028
3908,2021-12-25,5,60.82,14.14,-0.108
3909,2021-12-25,1,54.34,29.12,0.089
3910,2021-12-26,3,44.39,20.71,0.278
3911,2021-12-26,4,47.03,12.02,-0.477
3912,2021-12-27,3,41.25,20.58,0.363
3913,2021-12-27,3,39.41,20.02,-0.207
3914,2021-12-27,3,35.16,19.38,0.16
3915,2021-12-27,3,40.85,22.45,0.774
3916,2021-12-28,4,35.93,17.58,-0.007
3917,2021-12-28,2,54.5,18.63,0.318
3918,2021-12-28,1,45.75,28.07,-0.259
3919,2021-12-28,2,50.46,26.19,0.357
3920,2021-12-28,3,40.17,21.45,0.485
3921,2021-12-29,2,47.42,22.39,0.39
3922,2021-12-29,1,51.63,26.34,0.571
3923,2021-12-29,4,45.87,11.84,0.345
3924,2021-12-29,3,48.14,18.03,0.075
3925,2021-12-29,3,46.05,22.23,0.573
3926,2021-12-29,3,37.8,15.54,0.009
3927,2021-12-29,5,67.85,8.07,0.493
3928,2021-12-29,1,41.96,30.12,0.358
3929,2021-12-29,4,45.9,12.33,0.525
3930,2021-12-30,1,57.18,29.36,0.215
3931,2021-12-30,2,52.16,22.54,0.252
3932,2021-12-31,5,56.26,16.89,-0.202
3933,2021-12-31,3,42.73,19.76,-0.224
3934,2021-12-31,5,37.27,11.9,0.041
3935,2021-12-31,5,66.26,14,-0.116
3936,2021-12-31,4,41.66,14.89,0.459
3937,2021-12-31,3,37.65,25.31,0.103
3938,2021-12-31,1,56.88,29.81,-0.071
3939,2021-12-31,4,34.26,13.71,0.173
3940,2022-01-01,3,33.06,15.48,0.291
3941,2022-01-01,2,48.63,22.32,-0.083
3942,2022-01-01,1,46.76,28.1,-0.17
3943,2022-01-01,4,37.14,17.27,-0.327
3944,2022-01-01,4,36.02,17.02,0.511
3945,2022-01-01,4,43.24,17.48,-0.146
3946,2022-01-02,3,34.04,17.6,0.113
3947,2022-01-02,5,54.98,16.23,0.213
3948,2022-01-02,3,41.77,14.35,-0.24
3949,2022-01-02,2,49.8,25.58,0.017
3950,2022-01-02,5,48.12,14.05,-0.128
3951,2022-01-03,5,46.87,11.52,-0.154
3952,2022-01-03,1,54.32,23.61,0.128
3953,2022-01-03,4,35.37,16.26,0.097
3954,2022-01-04,4,31.25,14.5,0.311
3955,2022-01-04,3,42.04,21.95,0.136
3956,2022-01-04,2,40.42,25.55,-0.142
3957,2022-01-04,5,55.68,17.45,-0.423
3958,2022-01-04,5,49.65,17.08,-0.206
3959,2022-01-04,4,47.6,20.93,-0.154
3960,2022-01-05,4,39.05,19.93,-0.057
3961,2022-01-05,5,62.86,13.91,0.296
3962,2022-01-05,2,53.24,25.09,0.177
3963,2022-01-05,3,32.8,15.74,-0.287
3964,2022-01-05,4,30.53,13.86,0.32
3965,2022-01-05,1,37.36,25.48,-0.27
3966,2022-01-05,2,39.8,25.76,-0.327
3967,2022-01-06,5,48.05,15.41,0.011
3968,2022-01-06,1,48.95,29.87,-0.28
3969,2022-01-06,1,62.18,28.27,0.033
3970,2022-01-06,5,44.58,8.71,0.257
3971,2022-01-06,1,52.4,26.36,-0.001
3972,2022-01-06,3,36.51,20.57,-0.21
3973,2022-01-06,4,31.07,15.93,0.052
3974,2022-01-06,4,10.45,12.5,-0.407
3975,2022-01-06,4,51.44,13.38,0.133
3976,2022-01-06,2,44.89,29.12,-0.24
3977,2022-01-06,3,41.79,22.36,0.379
3978,2022-01-06,1,39.23,20.95,-0.328
3979,2022-01-07,3,44.43,20.19,0.168
3980,2022-01-07,1,50.84,26.13,-0.037
3981,2022-01-07,1,45.16,29.18,0.423
3982,2022-01-08,1,39.36,30.42,0.311
3983,2022-01-08,3,35.86,16.65,0.078
3984,2022-01-08,2,45.23,22.32,0.265
3985,2022-01-08,3,42.41,21.22,-0.135
3986,2022-01-08,4,38.7,13.75,0.703
3987,2022-01-08,4,43.22,20.16,0.011
3988,2022-01-09,3,50.79,23.25,0.095
3989,2022-01-09,2,40.25,24.84,-0.023
3990,2022-01-09,1,51.11,26.21,-0.132
3991,2022-01-09,4,41.61,15.62,-0.108
3992,2022-01-09,3,35.25,22.33,-0.159
3993,2022-01-09,4,44.53,17.77,0.217
3994,2022-01-09,2,42.47,23.87,0.365
3995,2022-01-10,4,40.85,16.82,-0.183
3996,2022-01-10,1,44.5,27.49,0.214
3997,2022-01-10,3,34.15,16.3,0.219
3998,2022-01-11,1,41.37,22.88,-0.346
3999,2022-01-11,2,40.25,24.78,-0.628
4000,2022-01-11,3,47.15,20.72,-0.061
4001,2022-01-11,3,37.9,19.29,-0.169
4002,2022-01-11,5,66.79,8.72,-0.406
4003,2022-01-11,4,35.8,14.86,-0.475
4004,2022-01-11,3,41.36,19.71,0.116
4005,2022-01-11,2,46.89,28.18,-0.209
4006,2022-01-11,5,58.05,12.16,0.355
4007,2022-01-11,1,38.06,29.36,-0.309
4008,2022-01-11,1,42.94,26.22,0.099
4009,2022-01-11,2,42.62,26.9,-0.001
4010,2022-01-12,4,43.61,14.22,-0.04
4011,2022-01-12,4,28.29,19.39,-0.26
4012,2022-01-12,2,50.64,26.47,0.1
4013,2022-01-12,3,52.89,24.07,0.58
4014,2022-01-13,2,51.98,24.12,0.126
4015,2022-01-13,1,59.89,26.96,0.242
4016,2022-01-13,3,34.8,16.97,-0.551
4017,2022-01-13,5,59.91,10.34,-0.298
4018,2022-01-14,5,63.04,21.11,0.495
4019,2022-01-14,3,33.01,18.6,0.581
4020,2022-01-14,5,41.74,13.56,-0.307
4021,2022-01-14,4,39.1,16.38,0.376
4022,2022-01-14,3,44.38,19.53,-0.157
4023,2022-01-14,3,37.94,17.69,0.491
4024,2022-01-14,1,39.89,24.52,-0.188
4025,2022-01-15,2,43.2,25.36,0.278
4026,2022-01-15,5,38.14,12.17,0.171
