id,observation_date,temperature,precipitation_level,humidity,weather_condition_code
2616,2021-04-28,9.5,10.5,75.1,Sunny
2617,2021-04-28,24.6,0.4,54,Rainy
2618,2021-04-28,5.8,8.4,53.9,Rainy
2619,2021-04-28,18.4,3.4,60.3,Sunny
2620,2021-04-28,15,0,77.9,Sunny
2621,2021-04-28,9.6,6.1,71.8,Stormy
2622,2021-04-29,10.8,5.3,63.3,Cloudy
2623,2021-04-29,18.8,7.7,73.8,Rainy
2624,2021-04-29,21.6,12.7,43.3,Stormy
2625,2021-04-29,15.9,10.3,50.6,Rainy
2626,2021-04-29,12.1,6.3,72.5,Rainy
2627,2021-04-29,17.1,0,66,Foggy
2628,2021-04-29,15.1,13.5,48.3,Rainy
2629,2021-04-30,17.8,6.7,73.5,Cloudy
2630,2021-04-30,14.3,7,59.2,Sunny
2631,2021-04-30,8.7,8.1,72.2,Sunny
2632,2021-04-30,25.7,3.5,83.1,Sunny
2633,2021-05-01,11.4,5.1,55.1,Stormy
2634,2021-05-01,13,2.6,86.1,Rainy
2635,2021-05-01,13.8,6.4,61.1,Rainy
2636,2021-05-01,7.9,13.4,58.8,Stormy
2637,2021-05-01,10,4.3,64.2,Windy
2638,2021-05-02,5.9,13.2,84.5,Cloudy
2639,2021-05-02,9.9,0,51.4,Cloudy
2640,2021-05-02,13.4,0.8,72.6,Cloudy
2641,2021-05-02,13.5,5.8,52.3,Stormy
2642,2021-05-02,7.6,1.5,49.7,Rainy
2643,2021-05-02,19.4,4.2,41.5,Sunny
2644,2021-05-03,12,6.1,49.1,Rainy
2645,2021-05-03,19.4,2.9,59.4,Sunny
2646,2021-05-03,15.8,5.7,52.5,Sunny
2647,2021-05-03,19.5,12.2,56.7,Rainy
2648,2021-05-03,14.3,12.2,46.5,Sunny
2649,2021-05-03,17.2,10,80.7,Foggy
2650,2021-05-04,20.4,3.9,65.6,Sunny
2651,2021-05-04,12,3.2,64,Cloudy
2652,2021-05-04,17.1,5.2,54.2,Sunny
2653,2021-05-04,11.9,9.7,73.8,Sunny
2654,2021-05-04,6.6,14.4,57.5,Rainy
2655,2021-05-04,14.9,10.1,75,Windy
2656,2021-05-04,19.3,6.9,58.9,Sunny
2657,2021-05-05,11.3,10.9,62.4,Foggy
2658,2021-05-05,7.5,0,55.4,Windy
2659,2021-05-05,20.5,5.8,65.5,Sunny
2660,2021-05-05,10.2,5.4,54,Cloudy
2661,2021-05-05,12.4,7.9,79.3,Sunny
2662,2021-05-05,22.9,12,46.2,Sunny
2663,2021-05-06,18.3,0,46.1,Cloudy
2664,2021-05-06,14.9,5.8,86.7,Windy
2665,2021-05-06,15.9,0,74.2,Sunny
2666,2021-05-06,19.9,10.5,68.7,Rainy
2667,2021-05-06,13.6,8.7,54.9,Rainy
2668,2021-05-06,16.2,3.9,68.6,Sunny
2669,2021-05-06,15.2,7.3,66,Stormy
2670,2021-05-06,25.3,7.7,75.8,Cloudy
2671,2021-05-06,14.1,6.7,73.1,Sunny
2672,2021-05-06,23.3,3.7,60.8,Stormy
2673,2021-05-06,21.3,2.4,42.7,Cloudy
2674,2021-05-07,11.1,6.7,74,Foggy
2675,2021-05-07,20.9,2.2,58.6,Cloudy
2676,2021-05-07,10,0,64.3,Cloudy
2677,2021-05-07,13.5,9.3,62.2,Cloudy
2678,2021-05-07,17.4,5.5,83.8,Sunny
2679,2021-05-07,17.9,0,41.8,Rainy
2680,2021-05-07,12.1,5.1,65.3,Sunny
2681,2021-05-07,9.2,1.7,71.3,Sunny
2682,2021-05-07,8.6,2.4,69.8,Sunny
2683,2021-05-07,16.2,2.8,77.8,Foggy
2684,2021-05-07,16.7,4.7,55,Sunny
2685,2021-05-08,21.7,10.4,55.3,Stormy
2686,2021-05-08,16.7,1,53,Stormy
2687,2021-05-08,1.8,8.7,67.6,Cloudy
2688,2021-05-09,18.8,0.9,53.1,Windy
2689,2021-05-10,15.7,6.8,80.4,Snowy
2690,2021-05-10,12.2,0,65.4,Cloudy
2691,2021-05-10,19.3,7.8,70.4,Foggy
2692,2021-05-10,11.5,0,63.4,Stormy
2693,2021-05-11,11.5,4.9,82.6,Rainy
2694,2021-05-11,9.6,3.6,40.2,Windy
2695,2021-05-11,21.7,1.2,76.4,Foggy
2696,2021-05-11,12.2,0.9,66.7,Stormy
2697,2021-05-12,14.1,10.3,68.6,Stormy
2698,2021-05-12,12.4,8,52.7,Windy
2699,2021-05-12,8.1,4.5,58.3,Foggy
2700,2021-05-12,25.8,5.6,50.1,Rainy
2701,2021-05-12,17.9,10.8,61.7,Sunny
2702,2021-05-13,19.2,0,87,Cloudy
2703,2021-05-13,20.4,6.4,71.7,Windy
2704,2021-05-13,15.4,10.9,48.6,Cloudy
2705,2021-05-13,15.8,4.1,64,Foggy
2706,2021-05-13,11.8,4.4,76.7,Sunny
2707,2021-05-14,12.8,4.5,46.5,Sunny
2708,2021-05-14,26.3,13.4,59,Cloudy
2709,2021-05-14,16.4,4.7,60.3,Stormy
2710,2021-05-14,11.7,0,51.5,Rainy
2711,2021-05-14,23.4,8.3,88.1,Cloudy
2712,2021-05-15,16.6,4.9,60.2,Cloudy
2713,2021-05-15,16.9,0,54,Windy
2714,2021-05-15,20.9,7.6,68.1,Rainy
2715,2021-05-15,14.1,1.6,49.9,Windy
2716,2021-05-15,14.3,6.2,78.2,Sunny
2717,2021-05-16,13.6,1.8,70.6,Cloudy
2718,2021-05-16,10,6.1,100,Foggy
2719,2021-05-16,17.7,6.9,55.1,Rainy
2720,2021-05-16,22.8,8.5,58.2,Sunny
2721,2021-05-16,17.5,9.6,42,Stormy
2722,2021-05-16,18.8,8.5,55.6,Sunny
2723,2021-05-17,17.9,7.5,52.6,Stormy
2724,2021-05-17,10.6,3.6,51.4,Sunny
2725,2021-05-17,7.4,5.4,62.4,Windy
2726,2021-05-17,17.8,10,69.2,Sunny
2727,2021-05-18,14.4,8.4,57.2,Stormy
2728,2021-05-18,10.7,12.1,64.5,Rainy
2729,2021-05-18,20.8,4.2,71.5,Sunny
2730,2021-05-18,13.2,2.5,61.3,Rainy
2731,2021-05-18,18.7,2,66.5,Stormy
2732,2021-05-18,17.1,7.8,55.1,Cloudy
2733,2021-05-19,13.3,0,48.3,Cloudy
2734,2021-05-19,23.2,11.2,60.4,Cloudy
2735,2021-05-19,22.6,4.2,72.9,Stormy
2736,2021-05-19,14.2,9.9,62.3,Sunny
2737,2021-05-19,19.1,1.8,63.9,Cloudy
2738,2021-05-20,13.9,4,82.9,Rainy
2739,2021-05-20,18.7,9.7,72.6,Cloudy
2740,2021-05-20,2.9,13.3,60.9,Rainy
2741,2021-05-20,11.3,5.8,77.6,Rainy
2742,2021-05-21,15.8,4.4,58.8,Cloudy
2743,2021-05-22,15.2,4.8,35,Sunny
2744,2021-05-22,11.1,5.6,40.1,Foggy
2745,2021-05-22,11.9,2.4,95.9,Sunny
2746,2021-05-22,16.8,10.9,69.7,Sunny
2747,2021-05-22,15.8,1.8,78,Sunny
2748,2021-05-22,11.5,5.3,55.1,Windy
2749,2021-05-22,14.3,5.3,56.8,Windy
2750,2021-05-22,26.5,4,51.8,Foggy
2751,2021-05-23,21.1,8.9,63.2,Sunny
2752,2021-05-23,16.2,4.8,72.3,Stormy
2753,2021-05-24,18,6.5,66.1,Sunny
2754,2021-05-24,17.9,14,72,Windy
2755,2021-05-24,13.6,3.5,63.9,Cloudy
2756,2021-05-24,10.6,9.6,58.7,Cloudy
2757,2021-05-24,8.4,15.2,62.3,Sunny
2758,2021-05-25,12.5,12.1,70.5,Stormy
2759,2021-05-25,10.5,6.1,52.3,Windy
2760,2021-05-25,8.5,3.9,76.3,Sunny
2761,2021-05-25,8.7,11.4,56.2,Foggy
2762,2021-05-25,17.4,2.3,75.5,Rainy
2763,2021-05-25,11.6,3.9,52.2,Snowy
2764,2021-05-25,22,5.9,76.3,Cloudy
2765,2021-05-26,21.3,0,98.2,Sunny
2766,2021-05-26,18.7,8.5,33.9,Rainy
2767,2021-05-26,17.8,3.6,80.6,Cloudy
2768,2021-05-26,12.6,5.8,55,Rainy
2769,2021-05-26,9.2,13.6,62.6,Rainy
2770,2021-05-26,18.6,6.5,62.8,Sunny
2771,2021-05-26,5.7,8.1,47.7,Sunny
2772,2021-05-26,18.6,11.7,63.9,Sunny
2773,2021-05-26,15.8,7,63.6,Rainy
2774,2021-05-28,12.9,0.4,53.8,Windy
2775,2021-05-28,4.8,4.8,26.8,Sunny
2776,2021-05-28,12.9,11.6,73.9,Sunny
2777,2021-05-28,20.3,13.2,73.5,Foggy
2778,2021-05-28,11.2,9.6,92.5,Sunny
2779,2021-05-28,15.7,2,63.5,Rainy
2780,2021-05-28,8.4,7.6,66.9,Windy
2781,2021-05-28,13.1,9.6,49.1,Cloudy
2782,2021-05-28,16.1,2.8,65.4,Stormy
2783,2021-05-29,18.7,7.4,73.6,Foggy
2784,2021-05-29,23.2,9.9,73.4,Foggy
2785,2021-05-29,18.7,10.6,73.7,Rainy
2786,2021-05-29,25.4,8.2,61.7,Cloudy
2787,2021-05-29,12.5,4.4,72.4,Rainy
2788,2021-05-29,16.7,0.2,70.5,Stormy
2789,2021-05-29,13.7,6.8,66.7,Rainy
2790,2021-05-29,12.7,5.9,80.3,Windy
2791,2021-05-29,20.7,10.1,61.4,Sunny
2792,2021-05-29,22.1,4.1,47.3,Cloudy
2793,2021-05-30,13.4,1.3,64.7,Rainy
2794,2021-05-30,23.5,9.4,73.5,Windy
2795,2021-05-30,20.2,10.9,89.2,Foggy
2796,2021-05-31,8.3,0,55.7,Foggy
2797,2021-05-31,10.7,9.3,80.3,Cloudy
2798,2021-05-31,18.4,8.5,54.6,Rainy
2799,2021-05-31,2.9,14.8,63.6,Sunny
2800,2021-06-01,26.6,6.9,36.8,Cloudy
2801,2021-06-01,28.5,3.4,59.8,Cloudy
2802,2021-06-01,22.7,0.4,69.1,Sunny
2803,2021-06-01,27.6,2.5,51.3,Windy
2804,2021-06-02,33.8,2.3,48.1,Sunny
2805,2021-06-02,26.4,11.1,66.6,Stormy
2806,2021-06-02,23.7,1.8,33.1,Cloudy
2807,2021-06-02,29.2,7.5,72.5,Cloudy
2808,2021-06-03,20.9,0,61.6,Sunny
2809,2021-06-03,29.7,4.7,70.7,Sunny
2810,2021-06-03,30.8,5.3,50.6,Rainy
2811,2021-06-03,30.8,0,40.3,Sunny
2812,2021-06-03,22,0,75.5,Sunny
2813,2021-06-03,28.1,0,62.6,Sunny
2814,2021-06-03,32.5,4,84.8,Stormy
2815,2021-06-04,25.5,4.1,57.2,Sunny
2816,2021-06-05,27.4,4.9,48.7,Windy
2817,2021-06-05,37,3.1,53.8,Rainy
2818,2021-06-05,32.4,4.1,57.2,Foggy
2819,2021-06-05,24.5,4.1,55.9,Rainy
2820,2021-06-06,17.2,0,64.9,Sunny
2821,2021-06-06,28,6.2,13.8,Stormy
2822,2021-06-06,28.7,7.1,87,Sunny
2823,2021-06-07,28.2,2.7,40,Rainy
2824,2021-06-07,23,4,45.6,Cloudy
2825,2021-06-07,39.1,7.2,52.7,Sunny
2826,2021-06-07,29.7,0,58.9,Cloudy
2827,2021-06-07,24.8,4,61.4,Sunny
2828,2021-06-07,30.1,5.3,45.1,Sunny
2829,2021-06-07,17.9,7,73.1,Sunny
2830,2021-06-07,28.5,2.4,64.5,Cloudy
2831,2021-06-08,33.7,3.8,43.5,Sunny
2832,2021-06-08,24.6,2.7,66.1,Stormy
2833,2021-06-08,23.3,0,34.1,Stormy
2834,2021-06-08,30.8,7.2,26.7,Rainy
2835,2021-06-08,31.3,0.3,65.5,Cloudy
2836,2021-06-08,27.4,7.2,44.1,Windy
2837,2021-06-08,26.7,2.2,40.2,Sunny
2838,2021-06-09,28.2,2.3,52,Sunny
2839,2021-06-09,32,0,54.2,Stormy
2840,2021-06-09,17.8,1.9,55.2,Sunny
2841,2021-06-09,29.3,0,87.4,Rainy
2842,2021-06-10,27.2,4.9,38.4,Stormy
2843,2021-06-10,26.4,0,48.6,Foggy
2844,2021-06-10,22.4,7,42,Sunny
2845,2021-06-10,28.1,4.2,75.5,Sunny
2846,2021-06-10,29,6.8,57.2,Cloudy
2847,2021-06-11,27.6,4.8,61.4,Cloudy
2848,2021-06-11,27.1,1.2,56,Sunny
2849,2021-06-11,31.1,0.6,65.8,Sunny
2850,2021-06-11,25.8,1.2,75,Cloudy
2851,2021-06-11,31.5,4.7,74.9,Sunny
2852,2021-06-11,28.1,2.7,71.9,Rainy
2853,2021-06-12,25.8,4,70.4,Cloudy
2854,2021-06-12,36.5,8.9,72.6,Stormy
2855,2021-06-12,31,1.1,62.3,Rainy
2856,2021-06-12,17,3,70.7,Cloudy
2857,2021-06-12,34.2,9,45.1,Cloudy
2858,2021-06-12,34.3,0,60.9,Windy
2859,2021-06-12,28,1,44.7,Cloudy
2860,2021-06-13,24.8,5.9,33.3,Cloudy
2861,2021-06-13,29,2.6,78.7,Sunny
2862,2021-06-13,22.6,2,55.7,Rainy
2863,2021-06-13,21.9,4.3,61.7,Windy
2864,2021-06-13,35.6,4,51.9,Sunny
2865,2021-06-13,24.4,5.6,20.9,Rainy
2866,2021-06-13,31.3,5.9,49,Sunny
2867,2021-06-13,29.9,0,31.7,Cloudy
2868,2021-06-13,22.4,5.4,70.7,Stormy
2869,2021-06-13,25.3,0.6,49.3,Sunny
2870,2021-06-14,33.4,1.8,56.3,Rainy
2871,2021-06-14,31.5,0.1,50.7,Sunny
2872,2021-06-14,18,6.9,59.2,Windy
2873,2021-06-14,23.5,6.7,77.7,Rainy
2874,2021-06-14,32.3,5.6,31.9,Rainy
2875,2021-06-15,27.4,4.4,36.6,Sunny
2876,2021-06-15,29.1,3.9,64.6,Sunny
2877,2021-06-15,31.3,5.8,40.5,Sunny
2878,2021-06-16,22.3,0,65.8,Windy
2879,2021-06-16,26.3,6.7,53.5,Sunny
2880,2021-06-16,30.6,7.3,61,Sunny
2881,2021-06-16,34.3,7.1,92.2,Windy
2882,2021-06-16,28.3,0.3,51.9,Sunny
2883,2021-06-16,27.1,0,47.1,Rainy
2884,2021-06-16,31.5,1.1,21.7,Sunny
2885,2021-06-17,22.1,5.2,51.7,Cloudy
2886,2021-06-17,35.2,4.4,51.7,Foggy
2887,2021-06-17,29.4,0,88.1,Cloudy
2888,2021-06-17,18.8,2.6,62.4,Sunny
2889,2021-06-17,27.5,0,44.5,Windy
2890,2021-06-17,17.1,7,53.4,Windy
2891,2021-06-17,29.4,4.6,84.3,Cloudy
2892,2021-06-17,30,5.7,48.6,Rainy
2893,2021-06-18,29,0,26.3,Stormy
2894,2021-06-18,23.3,7,21.1,Cloudy
2895,2021-06-18,22.6,3.5,34.8,Cloudy
2896,2021-06-18,26.4,1.7,55.5,Cloudy
2897,2021-06-19,30.7,1.2,34.9,Cloudy
2898,2021-06-19,36,3.6,80.1,Rainy
2899,2021-06-19,29.5,1.1,60.8,Sunny
2900,2021-06-19,33.9,6.5,50.9,Foggy
2901,2021-06-19,10.7,2.4,47.9,Rainy
2902,2021-06-19,32.1,7.8,42.6,Stormy
2903,2021-06-19,36.8,2,55.5,Sunny
2904,2021-06-19,30.6,6,72.6,Rainy
2905,2021-06-20,35.6,0,61.3,Rainy
2906,2021-06-20,27.2,4,62.1,Sunny
2907,2021-06-20,30.1,6.9,48,Sunny
2908,2021-06-20,30.6,3.8,57.3,Cloudy
2909,2021-06-20,28.8,6.7,55,Windy
2910,2021-06-21,23.8,8.6,43.6,Sunny
2911,2021-06-21,30.6,2.4,55.8,Cloudy
2912,2021-06-21,23.8,3.7,82.9,Windy
2913,2021-06-21,27.3,4.2,63.5,Cloudy
2914,2021-06-21,30.2,0,57.1,Windy
2915,2021-06-22,28.2,3.3,64,Stormy
2916,2021-06-22,31.5,0,59,Stormy
2917,2021-06-22,17.7,8.3,58.6,Sunny
2918,2021-06-22,26.4,0,75.8,Stormy
2919,2021-06-22,31.2,4.3,30.4,Sunny
2920,2021-06-23,33.6,5.8,41.9,Sunny
2921,2021-06-23,25.9,8.1,75.8,Sunny
2922,2021-06-23,27.8,2.3,62.8,Sunny
2923,2021-06-23,29.3,0,52.9,Stormy
2924,2021-06-23,25.3,4.2,13.4,Sunny
2925,2021-06-23,34.1,0,75.9,Rainy
2926,2021-06-23,23.2,6.7,70.4,Sunny
2927,2021-06-23,29.5,3.9,52.4,Rainy
2928,2021-06-24,27.2,1.1,54.9,Cloudy
2929,2021-06-24,30.5,2.2,55.3,Foggy
2930,2021-06-24,40.3,4.1,36.2,Cloudy
2931,2021-06-25,32.3,10,67.9,Sunny
2932,2021-06-25,29,4.7,26,Rainy
2933,2021-06-25,30.3,0.3,49,Windy
2934,2021-06-25,24.1,2,60.4,Sunny
2935,2021-06-26,26.5,2.6,59.2,Cloudy
2936,2021-06-26,28.2,3.8,87.7,Rainy
2937,2021-06-27,31.9,6.7,32.4,Rainy
2938,2021-06-27,20.3,4.5,40.4,Rainy
2939,2021-06-27,28.4,3.1,37.1,Windy
2940,2021-06-27,29.4,1.7,62.3,Cloudy
2941,2021-06-27,34.3,10.6,46.3,Windy
2942,2021-06-27,28.7,5.4,51.1,Sunny
2943,2021-06-27,29.1,0.5,28.7,Cloudy
2944,2021-06-28,36.1,3.1,70.5,Sunny
2945,2021-06-28,24.6,1.5,73.9,Sunny
2946,2021-06-28,22.7,0,69.1,Sunny
2947,2021-06-28,22.1,0,41.7,Sunny
2948,2021-06-28,28.8,1.7,29.6,Cloudy
2949,2021-06-29,28.4,8.9,32.4,Rainy
2950,2021-06-29,26,0.8,34.5,Windy
2951,2021-06-29,30,0.5,52.7,Sunny
2952,2021-06-29,24.9,6.2,46.2,Sunny
2953,2021-06-29,21.7,2.5,59.2,Foggy
2954,2021-06-29,27.2,4.9,46.1,Rainy
2955,2021-06-29,25.7,0.1,57.9,Sunny
2956,2021-06-30,25.6,0.2,0,Sunny
2957,2021-06-30,35.3,3,61.8,Cloudy
2958,2021-06-30,25.5,2.3,61.6,Cloudy
2959,2021-06-30,40.7,4.2,57.7,Sunny
2960,2021-06-30,24.4,2.9,75,Sunny
2961,2021-06-30,32.8,9.4,60.1,Sunny
2962,2021-07-01,19.2,6.4,38,Sunny
2963,2021-07-01,23.9,3.5,54.7,Sunny
2964,2021-07-01,19.4,0,73,Foggy
2965,2021-07-01,28.6,0.5,26.8,Sunny
2966,2021-07-01,36,2.2,57.7,Stormy
2967,2021-07-01,39,0.4,64.4,Sunny
2968,2021-07-02,31.3,5.5,35.9,Sunny
2969,2021-07-02,23.2,2.2,65.7,Sunny
2970,2021-07-03,25.7,2.1,32.4,Sunny
2971,2021-07-03,29.6,0,65.7,Windy
2972,2021-07-03,24.2,5,31.2,Sunny
2973,2021-07-03,26.1,7.7,71.2,Windy
2974,2021-07-04,33.3,1.7,69,Cloudy
2975,2021-07-04,29.7,0.8,60.3,Sunny
2976,2021-07-04,36.1,0.6,48.2,Rainy
2977,2021-07-04,35.3,3,34.4,Foggy
2978,2021-07-05,32.5,2.9,54.3,Cloudy
2979,2021-07-05,24,3.3,60.5,Sunny
2980,2021-07-05,31.6,3,51.8,Stormy
2981,2021-07-05,21.2,6.2,40.2,Sunny
2982,2021-07-06,16.8,11.9,46.2,Sunny
2983,2021-07-06,20.7,0.5,37.4,Cloudy
2984,2021-07-06,23.1,0,54.2,Sunny
2985,2021-07-06,22.6,0,12.8,Stormy
2986,2021-07-06,37.3,3.2,65.2,Sunny
2987,2021-07-06,21.9,4.1,67.6,Rainy
2988,2021-07-06,33.1,1.3,79.5,Rainy
2989,2021-07-06,24.4,0.5,70.4,Cloudy
2990,2021-07-07,27.6,0,49.1,Stormy
2991,2021-07-07,17.8,2,64.2,Cloudy
2992,2021-07-08,22.9,7,56.7,Stormy
2993,2021-07-08,23.7,1.2,77.1,Sunny
2994,2021-07-08,29.1,6.7,78.1,Sunny
2995,2021-07-08,33.4,5.3,75.7,Cloudy
2996,2021-07-08,24.6,5.2,51.6,Sunny
2997,2021-07-08,30.2,3.3,49.6,Sunny
2998,2021-07-08,30.1,2.3,93.8,Cloudy
2999,2021-07-09,28.8,3,64.9,Sunny
3000,2021-07-09,28.2,7.1,43.7,Cloudy
3001,2021-07-09,21.6,7,70.4,Cloudy
3002,2021-07-09,20.5,6.6,84.6,Sunny
3003,2021-07-09,15.1,6,64.7,Rainy
3004,2021-07-09,26.1,0,27.1,Rainy
3005,2021-07-09,24.6,4.5,30.8,Rainy
3006,2021-07-10,26,0,21.3,Rainy
3007,2021-07-11,15.6,6.5,75.2,Cloudy
3008,2021-07-11,34.9,4.7,46.9,Stormy
3009,2021-07-11,23.3,5.6,61.5,Sunny
3010,2021-07-11,26.8,0.9,64.3,Windy
3011,2021-07-11,30,7.3,65.7,Sunny
3012,2021-07-11,34.5,6.2,58,Sunny
3013,2021-07-11,24.3,1.4,48.7,Sunny
3014,2021-07-11,26.2,0.8,37.8,Stormy
3015,2021-07-11,25.5,2.4,40,Sunny
3016,2021-07-11,25.4,7.4,46.6,Sunny
3017,2021-07-11,24.7,7.8,61.9,Sunny
3018,2021-07-12,23.8,2.8,49.4,Cloudy
3019,2021-07-12,31.6,3.2,56.9,Stormy
3020,2021-07-12,25.4,3.3,57,Sunny
3021,2021-07-12,28.1,6,44.2,Cloudy
3022,2021-07-12,29.5,4.3,46.3,Cloudy
3023,2021-07-12,38.3,3.6,77.1,Stormy
3024,2021-07-12,16.9,4.4,71.3,Stormy
3025,2021-07-12,26.5,5.3,70.7,Sunny
3026,2021-07-13,29.8,2.1,36.3,Sunny
3027,2021-07-13,31.8,2.3,55.5,Sunny
3028,2021-07-13,30.7,5.2,38.3,Sunny
3029,2021-07-13,33.9,0.5,62.1,Windy
3030,2021-07-13,28.5,3.2,62.1,Sunny
3031,2021-07-14,31,4.2,69.8,Sunny
3032,2021-07-14,38.6,0,60.2,Sunny
3033,2021-07-14,27.6,0.5,60.7,Windy
3034,2021-07-14,28.4,4,65.8,Windy
3035,2021-07-14,30.4,3.5,86.1,Rainy
3036,2021-07-15,28.7,2.5,75.9,Rainy
3037,2021-07-15,26.5,7.8,59.8,Rainy
3038,2021-07-15,32.3,5.9,50.2,Stormy
3039,2021-07-15,29.4,5.5,22,Sunny
3040,2021-07-15,32.2,1.5,59.1,Sunny
3041,2021-07-15,32,5.5,53.4,Sunny
3042,2021-07-15,20.5,0.9,55.1,Cloudy
3043,2021-07-15,35.5,0,66.7,Stormy
3044,2021-07-16,23.4,4.6,49.7,Stormy
3045,2021-07-16,26.7,4.3,52.6,Sunny
3046,2021-07-16,22.9,0,32.9,Sunny
3047,2021-07-16,39.4,8.4,59.2,Windy
3048,2021-07-17,26.6,7.8,59.3,Windy
3049,2021-07-17,31.8,0,63.7,Cloudy
3050,2021-07-17,25.2,0,58,Cloudy
3051,2021-07-17,37.5,7.2,60,Cloudy
3052,2021-07-17,23.7,0.3,66,Sunny
3053,2021-07-17,26.8,3.8,62.2,Sunny
3054,2021-07-17,31,5.5,33.1,Cloudy
3055,2021-07-18,22.2,4.4,44.4,Cloudy
3056,2021-07-18,20.1,4.4,42.8,Sunny
3057,2021-07-18,29.1,0,70.4,Rainy
3058,2021-07-18,32.6,5.7,70.4,Rainy
3059,2021-07-18,22.1,0.1,65.7,Cloudy
3060,2021-07-19,37.2,8,61.4,Sunny
3061,2021-07-19,25.8,0.3,27.8,Sunny
3062,2021-07-19,26.1,5.7,58.6,Stormy
3063,2021-07-19,25.9,5.4,50.6,Cloudy
3064,2021-07-20,31.1,0,24.2,Sunny
3065,2021-07-20,25.7,3.6,51.2,Sunny
3066,2021-07-20,30.5,3,62.7,Foggy
3067,2021-07-20,33.8,3.4,44.1,Windy
3068,2021-07-20,26.7,1.4,56.5,Rainy
3069,2021-07-20,23,1.1,57.8,Stormy
3070,2021-07-20,20.4,5.7,40.5,Cloudy
3071,2021-07-20,35.2,4.1,37.5,Foggy
3072,2021-07-21,23.2,2.8,77,Sunny
3073,2021-07-21,31.7,2.1,51.3,Foggy
3074,2021-07-21,32,5,51.3,Sunny
3075,2021-07-21,27.9,0,29.1,Rainy
3076,2021-07-21,24.3,0.9,49.8,Rainy
3077,2021-07-22,29.9,3.8,40.5,Cloudy
3078,2021-07-22,23.4,1.3,39.3,Rainy
3079,2021-07-22,28,1.1,74.2,Rainy
3080,2021-07-22,22.6,7.9,37.1,Sunny
3081,2021-07-23,22.2,1.1,37.1,Cloudy
3082,2021-07-23,27.8,5.4,60.8,Rainy
3083,2021-07-23,33,0.8,81.1,Cloudy
3084,2021-07-23,25,2.2,33.7,Sunny
3085,2021-07-24,26.9,10,35.8,Sunny
3086,2021-07-24,34.5,2.3,33.6,Cloudy
3087,2021-07-24,32.9,0,50.7,Cloudy
3088,2021-07-25,26.2,5.7,61.3,Cloudy
3089,2021-07-27,26.9,3,48.5,Cloudy
3090,2021-07-27,34.8,0,53.2,Sunny
3091,2021-07-28,39.5,6.9,67.6,Windy
3092,2021-07-28,24.9,5.5,55.5,Stormy
3093,2021-07-28,31,0,52.4,Cloudy
3094,2021-07-28,33.8,0,75.8,Sunny
3095,2021-07-28,24.2,5.6,45.7,Cloudy
3096,2021-07-28,26.3,1.1,40.3,Cloudy
3097,2021-07-28,22.9,0,30.5,Sunny
3098,2021-07-28,28.6,1.2,82.6,Sunny
3099,2021-07-28,25,2.3,62.4,Windy
3100,2021-07-29,35.1,7.5,100,Sunny
3101,2021-07-29,26.2,7.2,61.4,Cloudy
3102,2021-07-30,37.3,0,49,Sunny
3103,2021-07-30,29,0,50.4,Sunny
3104,2021-07-30,28.6,10.5,40.1,Rainy
3105,2021-07-30,25.9,0.4,54.9,Foggy
3106,2021-07-30,28.5,4.3,64.3,Rainy
3107,2021-07-30,25.8,2.7,60.4,Windy
3108,2021-07-30,24.9,8.2,62.9,Cloudy
3109,2021-07-30,21.5,2.2,78,Windy
3110,2021-07-30,31.8,3.8,73.3,Sunny
3111,2021-07-30,29.4,1.8,59.3,Sunny
3112,2021-07-30,29.6,3.4,73.5,Foggy
3113,2021-07-30,29.6,3.8,68,Sunny
3114,2021-07-30,17.7,3,64.6,Cloudy
3115,2021-07-31,22.5,0.7,48.9,Windy
3116,2021-07-31,21.8,0,49.1,Windy
3117,2021-07-31,25.9,4.5,31.2,Foggy
3118,2021-07-31,29.1,4.3,10.5,Cloudy
3119,2021-08-01,33.1,4.8,73.7,Sunny
3120,2021-08-01,25.5,0,50.5,Cloudy
3121,2021-08-01,21.6,6.4,39.3,Stormy
3122,2021-08-01,28.9,8.6,70.7,Sunny
3123,2021-08-01,25.5,5.1,54,Sunny
3124,2021-08-01,19.1,0.9,70.7,Sunny
3125,2021-08-01,27.3,4.7,38.1,Sunny
3126,2021-08-02,32.3,1.5,63.1,Windy
3127,2021-08-02,28.8,0,42.5,Sunny
3128,2021-08-02,31.3,0,57.3,Sunny
3129,2021-08-02,25.9,4.6,75.5,Cloudy
3130,2021-08-02,25.3,1,34.9,Cloudy
3131,2021-08-03,24.1,0,64.2,Stormy
3132,2021-08-03,24.4,3.1,66.4,Sunny
3133,2021-08-03,36.5,1.6,65.5,Sunny
3134,2021-08-03,29,2.5,82.4,Rainy
3135,2021-08-03,37.2,8.1,58.6,Windy
3136,2021-08-03,28.3,3.1,48.9,Sunny
3137,2021-08-04,32.5,4.8,53.8,Rainy
3138,2021-08-04,24.2,3.7,42.3,Sunny
3139,2021-08-04,29.7,4.9,40.5,Sunny
3140,2021-08-04,26.9,3.7,53,Sunny
3141,2021-08-05,29.4,1.6,43.2,Rainy
3142,2021-08-05,37.4,5.4,40.9,Cloudy
3143,2021-08-05,34.4,6.1,54,Sunny
3144,2021-08-05,31.5,2,84,Cloudy
3145,2021-08-05,23.3,4.8,63.5,Sunny
3146,2021-08-06,27.7,7.1,42.6,Sunny
