batch_id,batch_number,product_id,supplier_id,warehouse_id,quantity,procurement_cost,unit_cost,received_date,expiry_date,quality_grade,created_at
844,BT-000844,186,24,13,408.6,600.64,1.47,2024-09-17,2024-09-24,A,2024-09-17T13:22:00.630Z
845,BT-000845,186,24,9,367.3,646.45,1.76,2025-04-23,2025-04-30,B,2025-04-23T13:22:00.630Z
846,BT-000846,186,24,2,369,616.23,1.67,2025-09-06,2025-09-13,B,2025-09-06T13:22:00.630Z
847,BT-000847,186,24,5,430.5,654.36,1.52,2024-05-24,2024-05-31,A,2024-05-24T13:22:00.630Z
848,BT-000848,186,24,1,310.5,530.96,1.71,2024-06-27,2024-07-04,B,2024-06-27T13:22:00.630Z
849,BT-000849,186,24,6,261.4,467.91,1.79,2024-03-23,2024-03-30,A,2024-03-23T13:22:00.630Z
850,BT-000850,186,24,7,404.8,659.82,1.63,2024-10-20,2024-10-27,C,2024-10-20T13:22:00.630Z
851,BT-000851,186,24,3,268.8,569.86,2.12,2025-12-17,2025-12-24,A,2025-12-17T13:22:00.630Z
852,BT-000852,186,24,14,382.3,684.32,1.79,2024-11-15,2024-11-22,A,2024-11-15T13:22:00.630Z
853,BT-000853,186,24,14,389,634.07,1.63,2025-05-27,2025-06-03,B,2025-05-27T13:22:00.630Z
854,BT-000854,186,24,14,193.5,363.78,1.88,2026-02-28,2026-03-07,A,2026-02-28T13:22:00.630Z
855,BT-000855,90,13,8,483.4,362.55,0.75,2025-04-10,2025-04-17,A,2025-04-10T13:22:00.630Z
856,BT-000856,90,13,2,146.8,140.93,0.96,2024-12-14,2024-12-21,A,2024-12-14T13:22:00.630Z
857,BT-000857,90,13,1,111.4,79.09,0.71,2024-08-16,2024-08-23,B,2024-08-16T13:22:00.630Z
858,BT-000858,90,13,7,406.2,365.58,0.9,2024-10-15,2024-10-22,A,2024-10-15T13:22:00.630Z
859,BT-000859,90,13,11,192.2,155.68,0.81,2024-07-26,2024-08-02,B,2024-07-26T13:22:00.630Z
860,BT-000860,90,13,6,405.4,360.81,0.89,2024-07-03,2024-07-10,A,2024-07-03T13:22:00.630Z
861,BT-000861,90,13,6,238.9,212.62,0.89,2025-03-15,2025-03-22,C,2025-03-15T13:22:00.630Z
862,BT-000862,90,13,5,465.8,381.96,0.82,2024-08-26,2024-09-02,A,2024-08-26T13:22:00.630Z
863,BT-000863,90,13,5,282.9,223.49,0.79,2024-11-19,2024-11-26,C,2024-11-19T13:22:00.630Z
864,BT-000864,90,13,12,51.5,41.2,0.8,2025-01-13,2025-01-20,A,2025-01-13T13:22:00.630Z
865,BT-000865,90,13,14,387.7,294.65,0.76,2025-01-10,2025-01-17,B,2025-01-10T13:22:00.630Z
866,BT-000866,90,13,12,406.3,333.17,0.82,2025-04-17,2025-04-24,B,2025-04-17T13:22:00.630Z
867,BT-000867,90,13,13,226.6,181.28,0.8,2025-04-21,2025-04-28,B,2025-04-21T13:22:00.630Z
868,BT-000868,90,13,8,275.2,258.69,0.94,2025-02-12,2025-02-19,A,2025-02-12T13:22:00.630Z
869,BT-000869,66,20,3,198.7,826.59,4.16,2025-04-14,2025-04-19,C,2025-04-14T13:22:00.630Z
870,BT-000870,66,20,14,238.7,1000.15,4.19,2024-07-23,2024-07-28,A,2024-07-23T13:22:00.630Z
871,BT-000871,66,20,4,496.1,1766.12,3.56,2024-07-11,2024-07-16,B,2024-07-11T13:22:00.630Z
872,BT-000872,66,20,7,302.5,1107.15,3.66,2025-12-08,2025-12-13,A,2025-12-08T13:22:00.630Z
873,BT-000873,66,20,14,488,1590.88,3.26,2024-06-29,2024-07-04,A,2024-06-29T13:22:00.630Z
874,BT-000874,66,20,11,368.4,1399.92,3.8,2026-01-29,2026-02-03,B,2026-01-29T13:22:00.630Z
875,BT-000875,66,20,1,229.4,798.31,3.48,2025-02-04,2025-02-09,A,2025-02-04T13:22:00.630Z
876,BT-000876,66,20,14,64.4,219.6,3.41,2025-12-09,2025-12-14,B,2025-12-09T13:22:00.630Z
877,BT-000877,66,20,2,244.4,1014.26,4.15,2024-10-28,2024-11-02,A,2024-10-28T13:22:00.630Z
878,BT-000878,66,20,10,67.9,231.54,3.41,2024-10-02,2024-10-07,A,2024-10-02T13:22:00.630Z
879,BT-000879,66,20,9,324.8,1279.71,3.94,2025-09-06,2025-09-11,B,2025-09-06T13:22:00.630Z
880,BT-000880,66,20,5,491.2,1891.12,3.85,2024-07-28,2024-08-02,A,2024-07-28T13:22:00.630Z
881,BT-000881,66,20,7,230.6,940.85,4.08,2024-03-25,2024-03-30,A,2024-03-25T13:22:00.630Z
882,BT-000882,66,20,9,274.8,948.06,3.45,2025-05-11,2025-05-16,B,2025-05-11T13:22:00.630Z
883,BT-000883,180,9,3,344,1320.96,3.84,2025-07-17,2025-08-07,B,2025-07-17T13:22:00.630Z
884,BT-000884,180,9,13,362.4,1043.71,2.88,2025-11-18,2025-12-09,B,2025-11-18T13:22:00.630Z
885,BT-000885,180,9,9,206.3,804.57,3.9,2024-08-16,2024-09-06,A,2024-08-16T13:22:00.630Z
886,BT-000886,180,9,7,433,1402.92,3.24,2025-01-22,2025-02-12,B,2025-01-22T13:22:00.630Z
887,BT-000887,180,9,12,183.7,536.4,2.92,2024-10-06,2024-10-27,B,2024-10-06T13:22:00.630Z
888,BT-000888,180,9,14,280.7,1069.47,3.81,2024-05-25,2024-06-15,A,2024-05-25T13:22:00.630Z
889,BT-000889,180,9,5,386.2,1235.84,3.2,2025-05-21,2025-06-11,A,2025-05-21T13:22:00.630Z
890,BT-000890,180,9,7,338.9,1064.15,3.14,2025-11-07,2025-11-28,A,2025-11-07T13:22:00.630Z
891,BT-000891,180,9,12,231.7,722.9,3.12,2025-06-27,2025-07-18,B,2025-06-27T13:22:00.630Z
892,BT-000892,180,9,14,131,496.49,3.79,2025-01-15,2025-02-05,B,2025-01-15T13:22:00.630Z
893,BT-000893,180,9,8,56,160.72,2.87,2024-07-21,2024-08-11,B,2024-07-21T13:22:00.630Z
894,BT-000894,180,9,3,378.5,1351.25,3.57,2025-09-21,2025-10-12,A,2025-09-21T13:22:00.630Z
895,BT-000895,180,9,12,260.8,782.4,3,2025-11-29,2025-12-20,A,2025-11-29T13:22:00.630Z
896,BT-000896,180,9,10,266.2,891.77,3.35,2025-08-17,2025-09-07,B,2025-08-17T13:22:00.630Z
897,BT-000897,56,16,13,364.1,404.15,1.11,2025-04-08,2025-04-15,C,2025-04-08T13:22:00.630Z
898,BT-000898,56,16,9,281.2,272.76,0.97,2025-05-16,2025-05-23,A,2025-05-16T13:22:00.630Z
899,BT-000899,56,16,14,355.6,401.83,1.13,2025-05-29,2025-06-05,B,2025-05-29T13:22:00.630Z
900,BT-000900,56,16,11,474,492.96,1.04,2025-05-23,2025-05-30,A,2025-05-23T13:22:00.630Z
901,BT-000901,56,16,5,60.2,68.03,1.13,2026-01-06,2026-01-13,A,2026-01-06T13:22:00.630Z
902,BT-000902,56,16,10,412.7,375.56,0.91,2024-04-03,2024-04-10,B,2024-04-03T13:22:00.630Z
903,BT-000903,56,16,7,166.6,153.27,0.92,2025-09-27,2025-10-04,A,2025-09-27T13:22:00.630Z
904,BT-000904,56,16,14,221.4,190.4,0.86,2024-12-26,2025-01-02,A,2024-12-26T13:22:00.630Z
905,BT-000905,56,16,4,176.8,217.46,1.23,2024-03-28,2024-04-04,A,2024-03-28T13:22:00.630Z
906,BT-000906,56,16,7,246,302.58,1.23,2026-01-28,2026-02-04,B,2026-01-28T13:22:00.630Z
907,BT-000907,56,16,14,481.5,553.72,1.15,2024-08-14,2024-08-21,A,2024-08-14T13:22:00.630Z
908,BT-000908,56,16,4,391.5,344.52,0.88,2025-05-23,2025-05-30,A,2025-05-23T13:22:00.630Z
909,BT-000909,56,16,11,452.4,398.11,0.88,2024-05-28,2024-06-04,C,2024-05-28T13:22:00.630Z
910,BT-000910,56,16,5,195.9,213.53,1.09,2025-12-14,2025-12-21,A,2025-12-14T13:22:00.630Z
911,BT-000911,162,9,13,63.7,451.63,7.09,2024-08-14,2024-08-19,A,2024-08-14T13:22:00.630Z
912,BT-000912,162,9,5,360.5,3417.54,9.48,2024-07-28,2024-08-02,A,2024-07-28T13:22:00.630Z
913,BT-000913,162,9,10,139.9,1260.5,9.01,2025-03-12,2025-03-17,B,2025-03-12T13:22:00.630Z
914,BT-000914,162,9,4,147.7,1267.27,8.58,2024-03-28,2024-04-02,B,2024-03-28T13:22:00.630Z
915,BT-000915,162,9,13,261,2121.93,8.13,2024-08-24,2024-08-29,A,2024-08-24T13:22:00.630Z
916,BT-000916,162,9,7,288.2,2250.84,7.81,2024-03-12,2024-03-17,C,2024-03-12T13:22:00.630Z
917,BT-000917,162,9,9,166.3,1450.14,8.72,2024-03-25,2024-03-30,A,2024-03-25T13:22:00.630Z
918,BT-000918,162,9,10,80.5,515.2,6.4,2025-03-07,2025-03-12,A,2025-03-07T13:22:00.630Z
919,BT-000919,162,9,11,215.7,1509.9,7,2026-01-07,2026-01-12,B,2026-01-07T13:22:00.630Z
920,BT-000920,162,9,9,231.3,2134.9,9.23,2026-02-20,2026-02-25,A,2026-02-20T13:22:00.630Z
921,BT-000921,162,9,13,214.8,1653.96,7.7,2025-08-07,2025-08-12,C,2025-08-07T13:22:00.630Z
922,BT-000922,162,9,12,76,566.96,7.46,2025-04-23,2025-04-28,C,2025-04-23T13:22:00.630Z
923,BT-000923,162,9,1,118.3,887.25,7.5,2025-05-02,2025-05-07,A,2025-05-02T13:22:00.630Z
924,BT-000924,162,9,11,227.1,1719.15,7.57,2025-08-09,2025-08-14,A,2025-08-09T13:22:00.630Z
925,BT-000925,154,11,13,261.7,1724.6,6.59,2025-07-14,2025-07-21,A,2025-07-14T13:22:00.630Z
926,BT-000926,154,11,14,496.2,2739.02,5.52,2024-11-30,2024-12-07,A,2024-11-30T13:22:00.630Z
927,BT-000927,154,11,1,176.3,927.34,5.26,2025-07-04,2025-07-11,A,2025-07-04T13:22:00.630Z
928,BT-000928,154,11,15,494.3,2377.58,4.81,2025-06-05,2025-06-12,A,2025-06-05T13:22:00.630Z
929,BT-000929,154,11,14,398,2320.34,5.83,2025-04-27,2025-05-04,C,2025-04-27T13:22:00.630Z
930,BT-000930,154,11,14,408.1,2175.17,5.33,2025-10-28,2025-11-04,C,2025-10-28T13:22:00.630Z
931,BT-000931,154,11,11,298.9,1826.28,6.11,2025-04-19,2025-04-26,A,2025-04-19T13:22:00.630Z
932,BT-000932,154,11,12,329.4,2019.22,6.13,2025-05-07,2025-05-14,A,2025-05-07T13:22:00.630Z
933,BT-000933,154,11,13,90.4,508.05,5.62,2025-09-16,2025-09-23,A,2025-09-16T13:22:00.630Z
934,BT-000934,154,11,6,399,1931.16,4.84,2024-09-06,2024-09-13,B,2024-09-06T13:22:00.630Z
935,BT-000935,154,11,11,334.2,1687.71,5.05,2025-06-30,2025-07-07,B,2025-06-30T13:22:00.630Z
936,BT-000936,154,11,5,90.9,508.13,5.59,2025-10-02,2025-10-09,A,2025-10-02T13:22:00.630Z
937,BT-000937,154,11,5,480.3,2598.42,5.41,2025-08-28,2025-09-04,A,2025-08-28T13:22:00.630Z
938,BT-000938,154,11,7,319,1878.91,5.89,2024-05-29,2024-06-05,C,2024-05-29T13:22:00.630Z
939,BT-000939,36,24,2,377,931.19,2.47,2024-04-18,2024-05-18,A,2024-04-18T13:22:00.630Z
940,BT-000940,36,24,3,268.4,684.42,2.55,2025-05-23,2025-06-22,B,2025-05-23T13:22:00.630Z
941,BT-000941,36,24,12,245.4,640.49,2.61,2025-06-22,2025-07-22,C,2025-06-22T13:22:00.630Z
942,BT-000942,36,24,15,268.2,887.74,3.31,2025-07-31,2025-08-30,A,2025-07-31T13:22:00.630Z
943,BT-000943,36,24,3,162.3,572.92,3.53,2024-07-04,2024-08-03,B,2024-07-04T13:22:00.630Z
944,BT-000944,36,24,2,420.9,1170.1,2.78,2024-03-25,2024-04-24,A,2024-03-25T13:22:00.630Z
945,BT-000945,36,24,2,264.4,793.2,3,2025-05-18,2025-06-17,A,2025-05-18T13:22:00.630Z
946,BT-000946,36,24,13,362.9,1150.39,3.17,2024-04-13,2024-05-13,B,2024-04-13T13:22:00.630Z
947,BT-000947,36,24,14,170.6,533.98,3.13,2025-04-07,2025-05-07,A,2025-04-07T13:22:00.630Z
948,BT-000948,36,24,3,154.3,495.3,3.21,2026-01-21,2026-02-20,B,2026-01-21T13:22:00.630Z
949,BT-000949,36,24,1,204.2,686.11,3.36,2024-09-27,2024-10-27,B,2024-09-27T13:22:00.630Z
950,BT-000950,36,24,1,369.4,905.03,2.45,2025-01-07,2025-02-06,A,2025-01-07T13:22:00.630Z
951,BT-000951,36,24,5,146.2,470.76,3.22,2025-02-12,2025-03-14,A,2025-02-12T13:22:00.630Z
952,BT-000952,36,24,5,446.6,1545.24,3.46,2025-04-06,2025-05-06,C,2025-04-06T13:22:00.630Z
953,BT-000953,75,26,10,410.8,1273.48,3.1,2025-06-11,2025-06-25,B,2025-06-11T13:22:00.630Z
954,BT-000954,75,26,2,369.4,1211.63,3.28,2025-10-18,2025-11-01,A,2025-10-18T13:22:00.630Z
955,BT-000955,75,26,10,384.5,1141.97,2.97,2024-12-10,2024-12-24,C,2024-12-10T13:22:00.630Z
956,BT-000956,75,26,9,64.1,235.25,3.67,2025-05-25,2025-06-08,C,2025-05-25T13:22:00.630Z
957,BT-000957,75,26,8,374.4,1344.1,3.59,2024-07-31,2024-08-14,A,2024-07-31T13:22:00.630Z
958,BT-000958,75,26,15,94.7,281.26,2.97,2025-06-03,2025-06-17,A,2025-06-03T13:22:00.630Z
959,BT-000959,75,26,10,162.9,612.5,3.76,2024-12-27,2025-01-10,B,2024-12-27T13:22:00.630Z
960,BT-000960,75,26,4,278.9,917.58,3.29,2025-10-15,2025-10-29,A,2025-10-15T13:22:00.630Z
961,BT-000961,75,26,6,460.2,1845.4,4.01,2025-05-25,2025-06-08,A,2025-05-25T13:22:00.630Z
962,BT-000962,75,26,4,438,1695.06,3.87,2025-03-09,2025-03-23,C,2025-03-09T13:22:00.630Z
963,BT-000963,75,26,12,483.2,1343.3,2.78,2025-10-12,2025-10-26,B,2025-10-12T13:22:00.630Z
964,BT-000964,75,26,4,90.7,334.68,3.69,2025-02-28,2025-03-14,A,2025-02-28T13:22:00.630Z
965,BT-000965,75,26,4,55.6,181.81,3.27,2025-09-16,2025-09-30,A,2025-09-16T13:22:00.630Z
966,BT-000966,75,26,1,164,554.32,3.38,2025-06-21,2025-07-05,C,2025-06-21T13:22:00.630Z
967,BT-000967,181,21,6,107.9,367.94,3.41,2024-06-15,2024-06-29,A,2024-06-15T13:22:00.630Z
968,BT-000968,181,21,4,201,607.02,3.02,2026-01-20,2026-02-03,C,2026-01-20T13:22:00.630Z
969,BT-000969,181,21,4,418.9,1135.22,2.71,2026-01-26,2026-02-09,B,2026-01-26T13:22:00.630Z
970,BT-000970,181,21,9,330.1,1254.38,3.8,2024-07-30,2024-08-13,A,2024-07-30T13:22:00.630Z
971,BT-000971,181,21,10,491.6,1941.82,3.95,2024-05-23,2024-06-06,B,2024-05-23T13:22:00.630Z
972,BT-000972,181,21,1,288.4,1041.12,3.61,2025-02-02,2025-02-16,A,2025-02-02T13:22:00.630Z
973,BT-000973,181,21,12,198.2,745.23,3.76,2024-12-25,2025-01-08,B,2024-12-25T13:22:00.630Z
974,BT-000974,181,21,13,171.7,662.76,3.86,2025-07-09,2025-07-23,A,2025-07-09T13:22:00.630Z
975,BT-000975,181,21,6,162.7,489.73,3.01,2024-11-21,2024-12-05,A,2024-11-21T13:22:00.630Z
976,BT-000976,181,21,4,105.1,310.05,2.95,2024-08-25,2024-09-08,B,2024-08-25T13:22:00.630Z
977,BT-000977,181,21,4,75.9,224.66,2.96,2024-09-10,2024-09-24,B,2024-09-10T13:22:00.630Z
978,BT-000978,181,21,9,407.4,1344.42,3.3,2026-03-05,2026-03-19,A,2026-03-05T13:22:00.630Z
979,BT-000979,181,21,6,487.4,1515.81,3.11,2025-06-07,2025-06-21,B,2025-06-07T13:22:00.630Z
980,BT-000980,181,21,13,415.1,1207.94,2.91,2025-01-02,2025-01-16,A,2025-01-02T13:22:00.630Z
981,BT-000981,147,16,12,318.6,2437.29,7.65,2024-05-20,2024-05-25,A,2024-05-20T13:22:00.630Z
982,BT-000982,147,16,4,338.7,2526.7,7.46,2024-11-22,2024-11-27,A,2024-11-22T13:22:00.630Z
983,BT-000983,147,16,2,50.8,347.98,6.85,2024-05-19,2024-05-24,A,2024-05-19T13:22:00.630Z
984,BT-000984,147,16,12,244.5,1562.36,6.39,2025-08-26,2025-08-31,B,2025-08-26T13:22:00.630Z
985,BT-000985,147,16,4,57.5,512.33,8.91,2024-06-28,2024-07-03,A,2024-06-28T13:22:00.630Z
986,BT-000986,147,16,7,468,4155.84,8.88,2025-02-04,2025-02-09,A,2025-02-04T13:22:00.630Z
987,BT-000987,147,16,3,407.2,3432.7,8.43,2025-09-05,2025-09-10,A,2025-09-05T13:22:00.630Z
988,BT-000988,147,16,7,213.6,1490.93,6.98,2025-05-16,2025-05-21,A,2025-05-16T13:22:00.630Z
989,BT-000989,147,16,14,349.9,2736.22,7.82,2024-12-09,2024-12-14,B,2024-12-09T13:22:00.630Z
990,BT-000990,147,16,15,449.6,3434.94,7.64,2025-05-01,2025-05-06,A,2025-05-01T13:22:00.630Z
991,BT-000991,147,16,9,277.5,2128.43,7.67,2025-03-08,2025-03-13,A,2025-03-08T13:22:00.630Z
992,BT-000992,147,16,3,335.5,2472.64,7.37,2025-03-29,2025-04-03,A,2025-03-29T13:22:00.630Z
993,BT-000993,147,16,7,213.9,1852.37,8.66,2024-09-13,2024-09-18,C,2024-09-13T13:22:00.630Z
994,BT-000994,147,16,10,376.5,2277.82,6.05,2025-05-27,2025-06-01,A,2025-05-27T13:22:00.630Z
995,BT-000995,134,24,12,326.6,1923.67,5.89,2025-09-05,2025-09-08,A,2025-09-05T13:22:00.630Z
996,BT-000996,134,24,12,403.5,2199.08,5.45,2025-12-19,2025-12-22,A,2025-12-19T13:22:00.630Z
997,BT-000997,134,24,5,258,1323.54,5.13,2025-05-14,2025-05-17,A,2025-05-14T13:22:00.630Z
998,BT-000998,134,24,2,301,1423.73,4.73,2024-07-18,2024-07-21,A,2024-07-18T13:22:00.630Z
999,BT-000999,134,24,5,416.3,2243.86,5.39,2024-09-28,2024-10-01,A,2024-09-28T13:22:00.630Z
1000,BT-001000,134,24,15,146.6,618.65,4.22,2024-05-27,2024-05-30,A,2024-05-27T13:22:00.630Z
1001,BT-001001,134,24,1,116,691.36,5.96,2025-09-20,2025-09-23,A,2025-09-20T13:22:00.630Z
1002,BT-001002,134,24,5,251.3,1379.64,5.49,2025-06-30,2025-07-03,A,2025-06-30T13:22:00.630Z
1003,BT-001003,134,24,10,285.1,1311.46,4.6,2024-03-18,2024-03-21,A,2024-03-18T13:22:00.630Z
1004,BT-001004,134,24,9,279.2,1236.86,4.43,2025-01-21,2025-01-24,C,2025-01-21T13:22:00.630Z
1005,BT-001005,134,24,15,347.4,1545.93,4.45,2024-05-05,2024-05-08,B,2024-05-05T13:22:00.630Z
1006,BT-001006,134,24,3,325.5,1956.26,6.01,2025-09-16,2025-09-19,C,2025-09-16T13:22:00.630Z
1007,BT-001007,134,24,7,116.6,497.88,4.27,2025-11-20,2025-11-23,A,2025-11-20T13:22:00.630Z
1008,BT-001008,134,24,10,360.1,1584.44,4.4,2025-11-23,2025-11-26,A,2025-11-23T13:22:00.630Z
1009,BT-001009,68,15,7,97.5,124.8,1.28,2025-05-28,2025-06-04,A,2025-05-28T13:22:00.630Z
1010,BT-001010,68,15,3,249,263.94,1.06,2025-04-08,2025-04-15,C,2025-04-08T13:22:00.630Z
1011,BT-001011,68,15,1,350.3,451.89,1.29,2024-12-18,2024-12-25,C,2024-12-18T13:22:00.630Z
1012,BT-001012,68,15,9,257.1,275.1,1.07,2025-03-24,2025-03-31,A,2025-03-24T13:22:00.630Z
1013,BT-001013,68,15,15,474.4,507.61,1.07,2025-05-03,2025-05-10,A,2025-05-03T13:22:00.630Z
1014,BT-001014,68,15,7,486.4,603.14,1.24,2025-09-01,2025-09-08,B,2025-09-01T13:22:00.630Z
1015,BT-001015,68,15,3,482.9,729.18,1.51,2024-03-17,2024-03-24,A,2024-03-17T13:22:00.630Z
1016,BT-001016,68,15,5,421.5,619.61,1.47,2026-01-13,2026-01-20,A,2026-01-13T13:22:00.630Z
1017,BT-001017,68,15,12,340.1,489.74,1.44,2024-12-30,2025-01-06,A,2024-12-30T13:22:00.630Z
1018,BT-001018,68,15,1,406.9,524.9,1.29,2024-08-13,2024-08-20,B,2024-08-13T13:22:00.630Z
1019,BT-001019,68,15,14,247.6,311.98,1.26,2025-11-23,2025-11-30,B,2025-11-23T13:22:00.630Z
1020,BT-001020,68,15,4,343.2,459.89,1.34,2024-08-28,2024-09-04,A,2024-08-28T13:22:00.630Z
1021,BT-001021,68,15,13,249.9,257.4,1.03,2025-08-25,2025-09-01,C,2025-08-25T13:22:00.630Z
1022,BT-001022,68,15,9,403.4,463.91,1.15,2024-08-03,2024-08-10,A,2024-08-03T13:22:00.630Z
1023,BT-001023,91,9,8,404.8,1198.21,2.96,2024-09-21,2024-09-24,A,2024-09-21T13:22:00.630Z
1024,BT-001024,91,9,12,229.8,726.17,3.16,2025-01-23,2025-01-26,A,2025-01-23T13:22:00.630Z
1025,BT-001025,91,9,2,139.9,432.29,3.09,2025-03-01,2025-03-04,C,2025-03-01T13:22:00.630Z
1026,BT-001026,91,9,13,342.7,1096.64,3.2,2025-05-08,2025-05-11,A,2025-05-08T13:22:00.630Z
1027,BT-001027,91,9,8,415.9,1293.45,3.11,2025-01-21,2025-01-24,B,2025-01-21T13:22:00.630Z
1028,BT-001028,91,9,14,459.3,1616.74,3.52,2024-12-27,2024-12-30,A,2024-12-27T13:22:00.630Z
1029,BT-001029,91,9,4,321,1133.13,3.53,2025-11-03,2025-11-06,A,2025-11-03T13:22:00.630Z
1030,BT-001030,91,9,8,224.7,734.77,3.27,2025-03-31,2025-04-03,A,2025-03-31T13:22:00.630Z
1031,BT-001031,91,9,8,454,1416.48,3.12,2024-07-29,2024-08-01,A,2024-07-29T13:22:00.630Z
1032,BT-001032,91,9,11,349,924.85,2.65,2025-07-04,2025-07-07,A,2025-07-04T13:22:00.630Z
1033,BT-001033,91,9,7,306,988.38,3.23,2025-08-26,2025-08-29,A,2025-08-26T13:22:00.630Z
1034,BT-001034,91,9,11,488.5,1333.61,2.73,2026-01-10,2026-01-13,A,2026-01-10T13:22:00.630Z
1035,BT-001035,91,9,5,187.5,577.5,3.08,2024-07-03,2024-07-06,C,2024-07-03T13:22:00.630Z
1036,BT-001036,91,9,7,259.7,753.13,2.9,2025-05-07,2025-05-10,A,2025-05-07T13:22:00.630Z
1037,BT-001037,176,19,3,122.5,376.08,3.07,2026-01-12,2026-01-19,A,2026-01-12T13:22:00.630Z
1038,BT-001038,176,19,5,355.9,968.05,2.72,2026-03-01,2026-03-08,A,2026-03-01T13:22:00.630Z
1039,BT-001039,176,19,1,336,1008,3,2025-11-01,2025-11-08,A,2025-11-01T13:22:00.630Z
1040,BT-001040,176,19,10,88.4,240.45,2.72,2025-03-17,2025-03-24,B,2025-03-17T13:22:00.630Z
1041,BT-001041,176,19,10,478.5,1564.7,3.27,2025-09-29,2025-10-06,A,2025-09-29T13:22:00.631Z
1042,BT-001042,176,19,6,226.6,759.11,3.35,2025-05-13,2025-05-20,A,2025-05-13T13:22:00.631Z
1043,BT-001043,176,19,11,471.2,1484.28,3.15,2025-07-08,2025-07-15,A,2025-07-08T13:22:00.631Z
1044,BT-001044,176,19,1,427.8,1304.79,3.05,2024-05-28,2024-06-04,A,2024-05-28T13:22:00.631Z
1045,BT-001045,176,19,2,129.3,468.07,3.62,2025-05-07,2025-05-14,C,2025-05-07T13:22:00.631Z
1046,BT-001046,176,19,1,152.5,533.75,3.5,2024-04-07,2024-04-14,A,2024-04-07T13:22:00.631Z
1047,BT-001047,176,19,3,203.7,531.66,2.61,2025-02-11,2025-02-18,A,2025-02-11T13:22:00.631Z
1048,BT-001048,176,19,14,464.4,1263.17,2.72,2025-07-20,2025-07-27,B,2025-07-20T13:22:00.631Z
1049,BT-001049,176,19,4,238.3,733.96,3.08,2025-06-14,2025-06-21,A,2025-06-14T13:22:00.631Z
1050,BT-001050,176,19,3,106.3,334.85,3.15,2025-12-23,2025-12-30,B,2025-12-23T13:22:00.631Z
1051,BT-001051,63,14,13,234.7,1356.57,5.78,2025-07-08,2025-07-15,A,2025-07-08T13:22:00.631Z
1052,BT-001052,63,14,15,252.4,1471.49,5.83,2025-03-04,2025-03-11,A,2025-03-04T13:22:00.631Z
1053,BT-001053,63,14,14,481.4,2825.82,5.87,2026-02-15,2026-02-22,B,2026-02-15T13:22:00.631Z
1054,BT-001054,63,14,15,330.3,1407.08,4.26,2024-11-03,2024-11-10,A,2024-11-03T13:22:00.631Z
1055,BT-001055,63,14,1,145.6,732.37,5.03,2025-07-27,2025-08-03,A,2025-07-27T13:22:00.631Z
1056,BT-001056,63,14,11,393.9,2091.61,5.31,2024-05-10,2024-05-17,B,2024-05-10T13:22:00.631Z
1057,BT-001057,63,14,6,417.8,1984.55,4.75,2025-12-04,2025-12-11,A,2025-12-04T13:22:00.631Z
1058,BT-001058,63,14,15,108.6,521.28,4.8,2025-01-10,2025-01-17,A,2025-01-10T13:22:00.631Z
1059,BT-001059,63,14,6,242.5,1231.9,5.08,2025-05-02,2025-05-09,B,2025-05-02T13:22:00.631Z
1060,BT-001060,63,14,14,141,666.93,4.73,2025-03-05,2025-03-12,B,2025-03-05T13:22:00.631Z
1061,BT-001061,63,14,2,117.1,662.79,5.66,2025-11-30,2025-12-07,B,2025-11-30T13:22:00.631Z
1062,BT-001062,63,14,5,146.9,796.2,5.42,2025-06-27,2025-07-04,B,2025-06-27T13:22:00.631Z
1063,BT-001063,63,14,5,237.4,1360.3,5.73,2025-09-03,2025-09-10,A,2025-09-03T13:22:00.631Z
1064,BT-001064,63,14,12,403.9,1647.91,4.08,2025-03-03,2025-03-10,B,2025-03-03T13:22:00.631Z
1065,BT-001065,11,1,1,69.8,232.43,3.33,2024-09-23,2024-09-28,C,2024-09-23T13:22:00.631Z
1066,BT-001066,11,1,11,221,689.52,3.12,2025-06-25,2025-06-30,B,2025-06-25T13:22:00.631Z
1067,BT-001067,11,1,14,97.9,376.92,3.85,2025-09-23,2025-09-28,A,2025-09-23T13:22:00.631Z
1068,BT-001068,11,1,11,228.2,823.8,3.61,2024-08-25,2024-08-30,C,2024-08-25T13:22:00.631Z
1069,BT-001069,11,1,10,53.7,160.56,2.99,2024-05-05,2024-05-10,C,2024-05-05T13:22:00.631Z
1070,BT-001070,11,1,13,482.9,1680.49,3.48,2025-02-21,2025-02-26,A,2025-02-21T13:22:00.631Z
1071,BT-001071,11,1,3,474.4,2063.64,4.35,2024-03-15,2024-03-20,A,2024-03-15T13:22:00.631Z
1072,BT-001072,11,1,6,53.5,214.54,4.01,2025-12-06,2025-12-11,A,2025-12-06T13:22:00.631Z
1073,BT-001073,11,1,10,375.9,1240.47,3.3,2024-10-17,2024-10-22,B,2024-10-17T13:22:00.631Z
1074,BT-001074,11,1,13,339.5,1381.77,4.07,2024-04-06,2024-04-11,A,2024-04-06T13:22:00.631Z
1075,BT-001075,11,1,14,233.1,701.63,3.01,2026-03-08,2026-03-13,C,2026-03-08T13:22:00.631Z
1076,BT-001076,11,1,1,357.8,1112.76,3.11,2024-04-13,2024-04-18,B,2024-04-13T13:22:00.631Z
1077,BT-001077,11,1,7,455.4,1830.71,4.02,2025-07-24,2025-07-29,B,2025-07-24T13:22:00.631Z
