Transaction_ID,Product_ID,Store_ID,Transaction_Date,Category,Price_Elasticity_Coefficient,Promotion_Lift_Score,Inventory_Turnover_Ratio
78dc8162-4e21-48ee-9f0f-7bee6bc2a88d,PRD-0067,STR-022,2023-05-02,Apparel,-3.091,2.94,1.36
560dac97-1ca2-4e54-ac24-6710f72870c4,PRD-0124,STR-045,2023-05-05,Health & Beauty,-4.924,2.21,7.74
c3a3ae8d-15c2-448b-867a-52c1dce118c6,PRD-0084,STR-025,2023-05-03,Home & Garden,-0.653,2.85,9.12
062f5b1a-31dc-430d-b7b7-ec3328965356,PRD-0184,STR-021,2023-05-04,Apparel,-4.874,1.56,6.81
c26199df-0eda-4ebc-810c-88a69b0377b2,PRD-0188,STR-018,2023-05-04,Grocery,-3.787,1.75,2.55
7d44eddf-0358-48d7-b4df-a7e14fe39673,PRD-0015,STR-040,2023-05-03,Grocery,-3.437,2.23,24.09
2ed3e074-ccc9-4e34-8c56-7b713fd25270,PRD-0113,STR-040,2023-05-04,Grocery,-1.505,1.7,3.62
b495c657-05e8-473a-8b9b-43a69f4e7273,PRD-0191,STR-016,2023-05-05,Grocery,-2.472,3.12,5.76
80dfd1ee-209a-49cd-add6-8b8e8ec9dba6,PRD-0073,STR-019,2023-05-05,Electronics,-4.902,1.65,7.45
7f97dc1b-efff-4fd9-aca9-317b88ebb8d6,PRD-0164,STR-038,2023-05-04,Grocery,-4.488,1.99,16.62
ec59051a-5d3a-4384-8885-76744b3d5472,PRD-0061,STR-042,2023-05-03,Electronics,-2.139,2.2,24.64
01fd4f48-e7e5-4e37-a324-4087c8c46f73,PRD-0009,STR-024,2023-05-04,Home & Garden,-0.548,2.95,4.58
23380a14-e099-462c-b24f-63eb605ed51d,PRD-0040,STR-010,2023-05-04,Automotive,-0.776,3.45,1.09
67202b06-ee16-4737-be74-7d58dfbba859,PRD-0188,STR-049,2023-05-03,Home & Garden,-1.367,3,5.68
4f4f1341-bac6-4e0f-8779-4ca6e9e3141b,PRD-0061,STR-028,2023-05-04,Health & Beauty,-1.936,2.63,22.1
2c8cf689-2494-41a6-9e7f-525825e0a6e2,PRD-0181,STR-028,2023-05-04,Health & Beauty,-0.502,1.39,6.77
6df9d8d5-8921-49cb-bddd-7c89754f3a4a,PRD-0056,STR-027,2023-05-03,Toys & Games,-3.551,1.1,7.61
9b366135-3e9a-491e-a9c6-1dbf90de7396,PRD-0054,STR-040,2023-05-03,Toys & Games,-0.835,3.17,6.06
a1c1eaa7-6d73-4a6d-b787-d2edf238f273,PRD-0112,STR-018,2023-05-03,Grocery,-3.885,1.84,3.76
2268625e-af11-4add-85f9-054657c4f729,PRD-0025,STR-021,2023-05-03,Sports & Outdoors,-3.699,1.4,5.4
6dd9fbdf-7410-4409-96a7-4609ba580d5e,PRD-0035,STR-050,2023-05-04,Health & Beauty,-0.617,1.45,17.53
3a67135f-d710-415a-bd03-37a23ba074ee,PRD-0177,STR-009,2023-05-06,Electronics,-0.103,3.05,2.95
fcfce631-d5b6-444e-85a7-ef8c4ae9d305,PRD-0020,STR-023,2023-05-03,Electronics,-1.249,1.66,3.08
0de1ecfa-3bba-4ff5-a876-e81507a08c62,PRD-0056,STR-041,2023-05-04,Health & Beauty,-1.935,2.05,5.3
fb15c1a6-0e2d-4772-9557-57ddd60e7a6d,PRD-0101,STR-006,2023-05-06,Toys & Games,-1,1.49,15.41
6f9dfde2-2bc9-43ef-9e71-5ed71971cee4,PRD-0172,STR-013,2023-05-04,Grocery,-3.931,1.72,7.82
7d60cdd5-a61c-42a6-9cb0-b0d69e9f1794,PRD-0090,STR-019,2023-05-04,Grocery,-0.135,3.08,2.93
5d3467d0-67d9-4323-9cc3-705469748ffc,PRD-0098,STR-026,2023-05-04,Apparel,-4.461,1.12,5.91
778667dd-4faa-4e3a-9809-109b65452329,PRD-0098,STR-028,2023-05-05,Health & Beauty,-3.401,1.24,1.5
63948e46-d7db-450f-ac84-f04511e4ee34,PRD-0074,STR-021,2023-05-05,Home & Garden,-4.389,1.2,1.22
1eb81f9a-e068-4ca0-a1ce-e4d36a1c9c5a,PRD-0122,STR-013,2023-05-06,Health & Beauty,-2.364,1.06,7.93
fc87a1b4-80f2-4e89-b3e7-80cf5b23d6eb,PRD-0053,STR-017,2023-05-06,Home & Garden,-1.219,2.37,2.79
df4ed1fa-2637-4a4e-a646-a74f148b0cb8,PRD-0075,STR-046,2023-05-06,Home & Garden,-3.549,2.23,8.08
e4871a54-c8e2-4385-b4e8-7969a2419e63,PRD-0168,STR-012,2023-05-06,Grocery,-4.752,2.38,13.05
1b583b4c-656b-4f0a-9e6c-a474a17b83a6,PRD-0172,STR-045,2023-05-06,Automotive,-0.406,2.55,20.02
b816dd52-0f5e-4957-a465-ee92cc394980,PRD-0121,STR-040,2023-05-07,Home & Garden,-4.231,2.97,5.29
17174905-278e-42fb-a460-ea052cbf7ec6,PRD-0127,STR-039,2023-05-06,Toys & Games,-1.683,1.96,1.13
6b388443-3e3c-4a71-bdf8-2f94f0ec7dd6,PRD-0105,STR-013,2023-05-05,Home & Garden,-1.573,1.32,19.73
a4122b25-0179-47e5-962d-428cbff88f7d,PRD-0109,STR-031,2023-05-06,Health & Beauty,-1.753,1.67,22.47
286d4a58-3c50-40d9-9440-d123531ff2f1,PRD-0093,STR-008,2023-05-06,Automotive,-3.98,1.2,5.32
bec015cf-0228-4113-85d1-64eef85793b9,PRD-0033,STR-027,2023-05-05,Apparel,-1.903,2.61,3.19
8844edbc-01c5-4a93-9750-8308043bb90d,PRD-0198,STR-018,2023-05-06,Apparel,-2.049,2.56,7.79
63722f28-9bbe-41fc-8d1f-d18b46cad11a,PRD-0039,STR-004,2023-05-06,Home & Garden,-4.076,1.16,21.39
38bee59d-dffe-47f6-8cbd-8b7f2b0e91fb,PRD-0111,STR-031,2023-05-06,Apparel,-2.629,2.09,23.52
c2411156-c05f-451e-91f8-54504618fe04,PRD-0017,STR-042,2023-05-05,Apparel,-1.321,3.25,19.12
e569a2e5-3431-40f7-8636-31caf0411e19,PRD-0141,STR-010,2023-05-07,Grocery,-0.182,2.26,20.36
b9d16804-9a4f-452c-9c8e-beef3329a227,PRD-0159,STR-036,2023-05-07,Grocery,-0.478,3.39,13.13
2e47912f-f83f-4f1e-a702-795acb763123,PRD-0053,STR-029,2023-05-08,Grocery,-3.972,2.11,23.47
4b06e9bf-21ee-4406-8584-04c93a6503c4,PRD-0004,STR-022,2023-05-05,Home & Garden,-3.623,1.96,24.59
27c67574-2d60-4367-86b4-c4bab6590bc8,PRD-0089,STR-002,2023-05-08,Health & Beauty,-4.469,1.27,15.13
be8aa4c7-7f21-4911-a6cd-e1f43e0e2d27,PRD-0163,STR-013,2023-05-08,Toys & Games,-1.182,2.72,5.81
148c2606-3b8e-4d03-8d74-b8a51eacfc29,PRD-0003,STR-007,2023-05-07,Toys & Games,-3.848,1.26,16.24
03a1586a-77fd-4a68-b3cd-3e7239ac3f91,PRD-0114,STR-032,2023-05-08,Grocery,-0.487,1.14,14.53
378d69d3-0ce3-49e1-b807-51b08e145440,PRD-0093,STR-010,2023-05-06,Sports & Outdoors,-2.42,2.89,4.97
aa7a2398-3aa8-4a86-b214-f263b3e68b7c,PRD-0067,STR-007,2023-05-06,Automotive,-4.741,2.18,24.99
cbd6c085-7685-4174-9249-57c622c4d0cd,PRD-0132,STR-010,2023-05-08,Home & Garden,-2.676,2.34,16.9
b637a169-72fe-4184-b3f2-1719f292010e,PRD-0103,STR-005,2023-05-09,Apparel,-0.627,1.36,14.33
83ee9a5d-04b3-4ee7-85ae-b48b70f84650,PRD-0142,STR-035,2023-05-08,Sports & Outdoors,-4.62,2.55,10.65
585f51a1-8232-4313-a747-1817a371865f,PRD-0063,STR-021,2023-05-06,Grocery,-4.799,2.27,5.06
da50a42c-3ec8-4e54-8813-ffd6a42efe83,PRD-0160,STR-010,2023-05-08,Grocery,-3.276,1.67,9.08
34b101ce-247a-4d71-9e2f-09534ee60c64,PRD-0020,STR-019,2023-05-06,Automotive,-0.626,1.83,8.98
09a80f9c-9c5e-47bb-b0c3-0e26fc7fee58,PRD-0077,STR-004,2023-05-07,Apparel,-0.55,1.49,21.81
1e94e046-6ddd-4707-9e63-1af1ff682807,PRD-0001,STR-023,2023-05-06,Health & Beauty,-0.752,3.23,6.45
16b34543-e96a-4fb9-86bb-0c2cd0846fdb,PRD-0017,STR-038,2023-05-09,Electronics,-4.005,3.36,15.98
9f29bf16-bfc1-444c-8f3c-af884d734aad,PRD-0122,STR-034,2023-05-08,Health & Beauty,-0.341,2.15,10.93
0ecf69e5-aa25-457f-9794-8a993d69a1d0,PRD-0182,STR-040,2023-05-08,Electronics,-4.156,2.72,2.45
432d52f4-ffcd-4830-bb91-0cf8b6b9252d,PRD-0003,STR-014,2023-05-07,Apparel,-4.012,1.23,14.9
39105d52-b080-4c97-8adc-364d42e9737c,PRD-0116,STR-035,2023-05-07,Sports & Outdoors,-1.426,1.02,21.02
93c00af5-3630-4370-a1dc-f966158108ce,PRD-0186,STR-041,2023-05-07,Home & Garden,-0.18,2.47,2.82
aa1753d3-a23b-40e6-b4a1-2a847a918bd2,PRD-0164,STR-040,2023-05-07,Sports & Outdoors,-2.743,1.62,11.04
8dcdc261-fd05-4407-bb40-a672cb4c82dc,PRD-0032,STR-042,2023-05-08,Toys & Games,-3.148,2.58,9.61
ee461efc-3b7f-48bd-b9af-9d1f83164cc5,PRD-0145,STR-025,2023-05-10,Grocery,-1.25,1.16,10.8
01f5486f-2d75-44ce-9c45-148febfa6f50,PRD-0105,STR-027,2023-05-09,Apparel,-4.835,1.3,10.92
12886f21-3a59-40b8-9cde-616213a03db8,PRD-0005,STR-032,2023-05-08,Automotive,-4.106,2.76,4.73
f71ffe62-47be-4b42-8269-ea0413e09195,PRD-0026,STR-022,2023-05-10,Apparel,-4.816,2.2,1.61
ed91694c-fa4d-4721-9a9c-25b60df01086,PRD-0186,STR-006,2023-05-08,Grocery,-2.308,2.07,1.75
412d414d-7920-468b-a6fe-6f1ba69720cb,PRD-0053,STR-014,2023-05-09,Sports & Outdoors,-1.956,2.26,12.19
bff6c55f-f6bb-49eb-8a9c-e1fcf921e56a,PRD-0008,STR-044,2023-05-10,Apparel,-2.505,3.42,17.02
9e941d51-b4fc-48bf-b760-4888e15c44ef,PRD-0105,STR-047,2023-05-10,Toys & Games,-0.713,2.34,16.33
1e2b372e-7fcc-4fbd-a7b1-883d1d9daef9,PRD-0095,STR-002,2023-05-09,Apparel,-2.908,2.35,5.55
877ab6ef-8205-4e21-9d1b-fd3d8c823cd5,PRD-0200,STR-046,2023-05-08,Apparel,-3.086,2.44,9.45
45c4feb2-9162-46b2-8791-628232a3ba56,PRD-0191,STR-043,2023-05-10,Electronics,-2.395,2.77,10.58
e45f4dcc-4b4d-49c5-9aee-918b5d72bc3b,PRD-0106,STR-021,2023-05-08,Sports & Outdoors,-4.75,1.43,11.03
10250717-8be0-43c2-9ffb-5d14074466a5,PRD-0049,STR-027,2023-05-08,Toys & Games,-2.692,1.07,15.46
6cccf1c9-08a6-4f35-b151-41e4403ba557,PRD-0151,STR-009,2023-05-08,Toys & Games,-4.664,1.22,1.11
a222a679-e222-47c3-88cf-5defc6a64cd8,PRD-0108,STR-034,2023-05-09,Home & Garden,-3.909,2.37,16.86
1476f611-5ab0-479f-9121-4e4568ec8658,PRD-0158,STR-049,2023-05-10,Electronics,-3.906,1.77,19.59
c0500384-dbbd-4d4d-99a3-3b6041c0d94e,PRD-0049,STR-011,2023-05-11,Toys & Games,-3.965,1.08,9.47
9ff30736-f09e-4e27-9a5c-711d0fbef758,PRD-0173,STR-004,2023-05-08,Apparel,-3.062,1.46,12.36
9ed99fd4-ab23-4842-a428-957078ad444b,PRD-0083,STR-016,2023-05-11,Grocery,-0.112,2.13,4.71
b8973a42-86ef-471f-b5f7-eddb54c79e8e,PRD-0172,STR-037,2023-05-10,Grocery,-3.861,1.38,24.35
5e85d180-ebfc-4920-a162-ef821d655e08,PRD-0009,STR-044,2023-05-09,Apparel,-2.322,2.89,5.65
f1dd7644-b672-40dd-8494-a1276b2860b9,PRD-0024,STR-001,2023-05-11,Automotive,-1.973,2.04,23.51
ace713f3-b782-4151-bfb9-599c99420b0d,PRD-0098,STR-003,2023-05-11,Grocery,-1.652,2.74,1.33
ad417e37-dd02-4fc3-9966-10e18f7bbc07,PRD-0162,STR-046,2023-05-09,Grocery,-4.295,2.9,24.65
58160cc2-7975-4343-a9f0-bb6095ed6088,PRD-0150,STR-034,2023-05-10,Toys & Games,-4.345,3.28,8.42
966ebc2e-7a76-4b52-908c-cdf457c9f74a,PRD-0090,STR-036,2023-05-11,Electronics,-4.369,2.66,5.4
9d9a09a0-61ce-4ad5-82c3-c88047092e28,PRD-0093,STR-027,2023-05-10,Sports & Outdoors,-2.047,3.01,17.86
5df4b163-5473-4918-93b3-9c5a3160b0af,PRD-0171,STR-016,2023-05-10,Toys & Games,-4.919,1.36,11.94
575bf6a1-35cd-48bd-81ea-1d5e08f97b64,PRD-0149,STR-009,2023-05-09,Grocery,-2.996,3.42,1.63
ffec49e7-cec8-4d8e-b259-3a9398734cb8,PRD-0143,STR-037,2023-05-10,Electronics,-0.181,1.93,5.54
e57eda50-dc39-447c-9140-36d2c96acafd,PRD-0036,STR-014,2023-05-12,Automotive,-4.401,2.88,6.75
b45b7c4d-d028-4cb5-ae3c-f965058b3f30,PRD-0163,STR-011,2023-05-11,Grocery,-2.204,1.07,7.99
8bd2b428-e96f-406b-9128-f09e2923cd48,PRD-0098,STR-027,2023-05-11,Apparel,-4.546,3.35,2.84
fd7c1d8d-ce0d-4118-a893-db90b4015640,PRD-0137,STR-010,2023-05-10,Electronics,-4.644,1.16,7.17
f31d96ea-1143-4c9c-86fe-dfe68ab997c0,PRD-0169,STR-011,2023-05-11,Home & Garden,-3.986,3,8.77
3fa03ea1-b601-485a-bf7e-8c2705fdd5fa,PRD-0027,STR-030,2023-05-12,Toys & Games,-4.835,1.23,24.61
36ce32d8-4884-493c-911c-f0c18a9385e8,PRD-0160,STR-019,2023-05-12,Apparel,-2.47,1.74,7.8
619f4391-09d0-4e84-9e86-f6b72c600a64,PRD-0042,STR-029,2023-05-10,Grocery,-0.288,2.93,4.92
11db46c1-8350-46ae-b7db-7e1165cb7d79,PRD-0087,STR-033,2023-05-12,Electronics,-2.614,1.79,1.37
9d19aadf-0ce5-489e-8947-59444aec4eb4,PRD-0094,STR-034,2023-05-12,Toys & Games,-2.645,3.23,22.82
2735d69c-8f36-41b4-a8ca-9ffff0f822d6,PRD-0175,STR-015,2023-05-10,Electronics,-2.352,2.14,1
67139eaf-0cbf-4e3b-926f-215f60f4ccf8,PRD-0038,STR-002,2023-05-11,Home & Garden,-4.808,1.43,3.32
f8fdccd0-064e-4f36-bb97-424e7c94bbf5,PRD-0179,STR-006,2023-05-12,Home & Garden,-3.038,2.61,11.31
5c95339a-4480-42c2-bf47-9e4eb1794046,PRD-0193,STR-048,2023-05-11,Apparel,-1.243,1.56,1.12
37234d3f-6fd4-4a88-b9a4-5e861cd1c876,PRD-0053,STR-016,2023-05-11,Automotive,-2.114,1.28,13.09
adce1028-1d45-4e4f-9e72-62eba0f9c93e,PRD-0149,STR-013,2023-05-13,Health & Beauty,-4.532,1.57,20.91
51f66d74-ee22-44e2-ba15-1734d4ea46ee,PRD-0112,STR-036,2023-05-12,Home & Garden,-2.872,3.38,21.38
30e9997c-91fc-4bf2-b249-ec08b7ce5771,PRD-0192,STR-034,2023-05-13,Health & Beauty,-4.96,2.48,3.92
a152a28a-f37f-44c0-8af1-18823fa33e61,PRD-0154,STR-009,2023-05-11,Health & Beauty,-4.688,2.44,17.81
cfb97844-3344-473c-ab99-de8faaaef7c9,PRD-0131,STR-021,2023-05-12,Automotive,-0.534,2.64,4.12
f7ebc347-d949-4255-bf22-bacc8644657f,PRD-0026,STR-014,2023-05-12,Grocery,-1.955,2.22,8.07
b52c9c3c-df16-453c-b466-08bf8f8efe1a,PRD-0050,STR-011,2023-05-13,Apparel,-2.72,2.15,1.05
45f3a5d9-89c1-47fc-9d4e-f93b23252dc0,PRD-0184,STR-016,2023-05-11,Electronics,-3.443,2.91,16.2
56289b83-b4aa-4027-8e2c-d6ba7e1ffc6d,PRD-0135,STR-014,2023-05-11,Automotive,-1.83,3.44,2.69
1cdc9f4a-60cc-4e54-9187-13e6f2d7e891,PRD-0034,STR-048,2023-05-13,Electronics,-2.282,1.6,21.57
c12e6a4b-b322-430a-aaac-0846554a0a73,PRD-0162,STR-046,2023-05-12,Sports & Outdoors,-4.812,1.38,6.89
71006524-5426-45ef-8a83-952151026d39,PRD-0170,STR-009,2023-05-12,Automotive,-1.92,2.96,18.65
f42b10f3-f290-4779-8118-21e038683567,PRD-0172,STR-035,2023-05-11,Sports & Outdoors,-3.834,2.16,8.48
1852e20e-1a79-4b39-b0f6-4384ed5eb9c5,PRD-0050,STR-038,2023-05-14,Electronics,-4.312,3.3,7.84
c2daf8ee-9b5e-4e2e-8d37-54efe3687466,PRD-0188,STR-040,2023-05-12,Health & Beauty,-1.484,1.79,22.73
fd06d449-648f-41fd-ad24-3638b20b23b1,PRD-0171,STR-006,2023-05-13,Electronics,-4.812,1.95,16.35
54752c6f-a3b1-4cd1-b60e-df91b08f2ae5,PRD-0142,STR-042,2023-05-12,Home & Garden,-1.23,2.27,12.27
3d55ad4b-b355-4281-946e-59694de4f5e5,PRD-0052,STR-015,2023-05-12,Apparel,-4.922,2.15,15.72
4a94a95a-d689-4c0f-b548-d9e28f8cd35d,PRD-0022,STR-013,2023-05-13,Home & Garden,-2.25,2.17,10.38
bfc83a4d-ef32-478d-a8b8-6475be83a5f8,PRD-0089,STR-005,2023-05-13,Apparel,-3.758,1.27,7.75
04dd286c-2cf2-46c3-a85f-7a8e4296f79b,PRD-0140,STR-014,2023-05-12,Automotive,-4.948,1.44,10.53
7590c449-5e76-48dc-ab26-55fb7d8b94b3,PRD-0039,STR-003,2023-05-13,Sports & Outdoors,-0.603,1.59,15.69
94cd0042-054f-42aa-b9f5-523ea98a1c78,PRD-0015,STR-015,2023-05-13,Grocery,-2.157,2.14,1.79
882abdf4-bbe3-4023-992c-a9519ec89a62,PRD-0138,STR-019,2023-05-14,Toys & Games,-1.818,2.57,3.6
dd351593-2d13-47bb-a202-afaa945e3871,PRD-0154,STR-021,2023-05-14,Apparel,-4.527,3.16,15.76
48b175a9-ac2e-4bfe-bf5c-3f53185c6257,PRD-0160,STR-015,2023-05-13,Electronics,-3.704,1.89,2.36
c7d3fae9-2e31-4cf3-8c56-260cfccb659d,PRD-0137,STR-043,2023-05-12,Grocery,-2.169,2.87,9.04
a57f70b2-58c2-4f7f-905f-8fa0238e1513,PRD-0016,STR-003,2023-05-14,Toys & Games,-4.004,2.2,6.02
dd777774-349d-4c98-bda5-018cd1ae5e8e,PRD-0009,STR-026,2023-05-13,Automotive,-1.1,1.4,14.54
c722893f-b128-4918-96f4-a5e9911cc334,PRD-0142,STR-009,2023-05-15,Grocery,-2.684,2.32,3.27
44710a2f-d642-4765-be12-d09c8492b13e,PRD-0072,STR-006,2023-05-13,Sports & Outdoors,-0.848,1.91,23.86
5bd454ae-61c0-4f71-af0d-3e61bacfd85a,PRD-0138,STR-048,2023-05-13,Electronics,-2.713,3.02,1.18
3ee2c96a-7d4c-4ad9-9774-38d82e139ae0,PRD-0085,STR-041,2023-05-13,Health & Beauty,-2.39,1.27,1.06
03820594-879f-4c4e-9274-c6ebc15905a9,PRD-0069,STR-016,2023-05-13,Toys & Games,-4.847,1.63,1.08
3b43bf4e-daf4-4732-98ae-bff4e96d1730,PRD-0158,STR-036,2023-05-14,Grocery,-2.595,1.94,11.9
5374b0e7-a3c3-4cd0-b6d8-8dc67142f74b,PRD-0113,STR-036,2023-05-13,Apparel,-2.238,2.04,9.2
32cb87f4-ff01-4389-9018-5089c38bc1c9,PRD-0161,STR-002,2023-05-16,Automotive,-2.171,2.11,12.71
a3d72c5b-0d60-428a-a2de-65a60b5dba22,PRD-0044,STR-045,2023-05-16,Health & Beauty,-3.248,2.81,1.55
c5da0a07-8702-497e-8cbe-2204fee4fad4,PRD-0130,STR-010,2023-05-14,Sports & Outdoors,-0.633,1.03,24.02
8660e9ed-fd6a-4db5-bde2-4d61959859e7,PRD-0083,STR-028,2023-05-14,Toys & Games,-2.961,2.53,3.34
51f9c6a3-17f1-4e2d-a1d0-401a1652ccbc,PRD-0126,STR-048,2023-05-14,Automotive,-2.262,1.57,19.41
28145b43-ee27-4b7c-b45e-495996a1eb6a,PRD-0041,STR-028,2023-05-14,Toys & Games,-4.685,1.43,24.63
f9a8c1db-22f1-407b-8669-789a60ffe9bb,PRD-0171,STR-005,2023-05-14,Home & Garden,-0.445,1.99,20.18
4dbca11f-81eb-4878-9da0-020911663496,PRD-0139,STR-013,2023-05-13,Toys & Games,-4.282,2.33,3.71
41351123-d276-4445-88ed-83adbd59c8e4,PRD-0020,STR-001,2023-05-15,Automotive,-2.999,1.31,8.82
7fab0d4d-3372-4db7-917d-cd43d4702650,PRD-0072,STR-025,2023-05-15,Automotive,-0.999,2.9,6.55
bb5c6c99-0a1d-41ef-8d11-4f3b9e64e65d,PRD-0045,STR-048,2023-05-16,Toys & Games,-2.087,1.42,14.15
01a10079-e1ef-423a-b786-83f9709a2dc5,PRD-0109,STR-031,2023-05-15,Automotive,-2.695,2.79,3.55
d41d63e2-dd1f-4cfc-84c1-efc65aa29946,PRD-0092,STR-003,2023-05-15,Apparel,-3.061,1.16,4.61
32779639-6dd3-43e7-b966-270e93152107,PRD-0063,STR-028,2023-05-15,Grocery,-0.282,2.91,5.66
65b5778a-e954-40c6-ad19-b2ff567df624,PRD-0087,STR-039,2023-05-15,Toys & Games,-1.468,3.32,1.07
e8eb4c65-b427-4c6a-b5e1-30513f36769c,PRD-0136,STR-029,2023-05-17,Apparel,-0.133,1.32,1.98
f93dd17b-6040-4b80-b358-73f0510ef1d8,PRD-0060,STR-007,2023-05-16,Apparel,-4.789,1.87,3.43
5e8d1413-4e72-4ff0-88a6-10fc8220b462,PRD-0087,STR-032,2023-05-17,Electronics,-3.414,1.46,6.59
d4196d20-f626-43df-862e-195d33ed98ca,PRD-0103,STR-046,2023-05-17,Electronics,-1.009,2.8,1.22
95f2f672-36ba-41b4-ba92-5fccb260621d,PRD-0122,STR-022,2023-05-16,Toys & Games,-4.63,1.06,1.99
e50730a9-c58d-411e-8c6a-61c8ea6a773e,PRD-0007,STR-024,2023-05-14,Health & Beauty,-3.379,1.95,3.88
6fb7353e-d0a2-46ca-9962-d05b42b08ad7,PRD-0086,STR-011,2023-05-15,Automotive,-4.571,3.1,13.31
eb26b95e-c4d2-49ec-8dcb-4dedacc27c8c,PRD-0039,STR-007,2023-05-15,Electronics,-2.277,3.15,3.02
5349dea1-ec70-4e5d-976c-c5c1cc37a423,PRD-0017,STR-032,2023-05-15,Home & Garden,-0.45,1.04,5.21
b3c29aa3-d915-4f4d-b3eb-0a21f795cb36,PRD-0102,STR-024,2023-05-17,Health & Beauty,-0.955,1.88,9.78
a75a3730-28a8-4c67-9197-9c6e6d16efcf,PRD-0074,STR-018,2023-05-15,Sports & Outdoors,-4.925,1.1,2.26
ee7e6462-18ff-4103-931c-93db94385d2e,PRD-0159,STR-024,2023-05-17,Automotive,-4.941,1.25,7.57
069355a7-3247-4666-a28a-6b261a1d8cc1,PRD-0077,STR-036,2023-05-15,Apparel,-1.03,1.6,1.13
3d2229ef-6633-46e5-91de-c5a5537dbfa5,PRD-0065,STR-029,2023-05-16,Home & Garden,-3.217,2.18,12.77
260655ce-9eb0-41a2-a604-6e5054944b62,PRD-0157,STR-023,2023-05-15,Home & Garden,-4.343,2.37,2.07
c645828d-5f25-4c53-8ff8-1ba32a75fd85,PRD-0013,STR-047,2023-05-16,Toys & Games,-3.162,2.67,2.07
ccd48327-8e97-48da-8bd6-b8f4200d12f8,PRD-0127,STR-036,2023-05-17,Health & Beauty,-3.654,2.67,22.29
a77f05fe-8105-40bb-8506-7c724f3f253f,PRD-0174,STR-005,2023-05-17,Apparel,-1.992,3.27,23.24
c46756d2-5a2d-4c80-845d-14c3f6fcf7a5,PRD-0001,STR-027,2023-05-18,Electronics,-4.784,2.5,1.08
f5bea21a-c8c1-48d6-9e8f-da1e74f4148c,PRD-0107,STR-007,2023-05-15,Electronics,-2.559,3.02,4.13
0e0903d3-fab6-4846-9f07-0d54722b01c3,PRD-0018,STR-029,2023-05-17,Sports & Outdoors,-0.11,1.08,19.44
566404a4-dd86-47c7-b20b-eab482530f58,PRD-0121,STR-033,2023-05-15,Health & Beauty,-1.2,3.31,23.78
17618f04-ae61-4a83-9666-a4b0d8343396,PRD-0146,STR-040,2023-05-17,Electronics,-3.314,1.99,8.42
ab278fdb-8972-4313-bfa5-e6f551409ce4,PRD-0036,STR-033,2023-05-18,Health & Beauty,-0.524,1.02,15.01
8456da6f-013c-4bde-baac-8ba513630364,PRD-0174,STR-003,2023-05-16,Sports & Outdoors,-2.587,3.18,1.5
338ba48f-e2d2-45d4-bf72-9858ddf6e34f,PRD-0044,STR-004,2023-05-16,Electronics,-4.264,1.81,19.38
749eac72-9de8-43ce-984d-6912ed52a334,PRD-0007,STR-044,2023-05-18,Electronics,-1.752,2.27,12.11
3f3b3517-3b10-4830-81ee-7a0e83dc0aa6,PRD-0124,STR-023,2023-05-16,Electronics,-0.574,1.39,17.15
7266d850-34b3-45ec-a0fb-05c5800299aa,PRD-0116,STR-035,2023-05-19,Toys & Games,-2.497,2.94,19.67
dabbb830-1b80-430d-8ef7-9e4bc8767ea5,PRD-0053,STR-002,2023-05-16,Automotive,-3.846,1.59,10.27
ac9dd064-4dec-472a-946a-15931126f9c5,PRD-0132,STR-048,2023-05-18,Sports & Outdoors,-0.555,1.94,13.49
38c918c1-cb1b-4121-a065-1600fe519b6e,PRD-0100,STR-040,2023-05-16,Automotive,-3.276,3.04,4.37
adccb435-3586-4c91-b317-ecff96d35f3a,PRD-0120,STR-007,2023-05-16,Health & Beauty,-3.055,1.1,21.72
3b6e5e99-d8de-431e-8351-8518421e9113,PRD-0029,STR-023,2023-05-19,Sports & Outdoors,-2.265,1.15,23.16
0f0f1c6f-33b0-4310-bf2c-269588d0e51b,PRD-0144,STR-028,2023-05-18,Electronics,-4.187,1.45,7.54
4bbd5df8-1b85-4b0c-891b-32d810722540,PRD-0174,STR-045,2023-05-19,Apparel,-2.079,3.2,4.6
476fa0e7-d7f7-45a7-a48f-4a523b7dd322,PRD-0030,STR-007,2023-05-19,Electronics,-2.866,1.44,3.42
f9878232-598b-4e53-b647-66f957eddc2e,PRD-0078,STR-033,2023-05-19,Automotive,-4.623,2.97,1.64
3075ad62-3937-4b3a-9db6-85090d6fdd26,PRD-0140,STR-028,2023-05-19,Toys & Games,-1.863,2.12,8.99
1c98a5de-f3f9-4ab9-b6d8-e29d00317102,PRD-0120,STR-046,2023-05-19,Home & Garden,-4.751,3.44,18.41
8e6e1c2d-f81a-4cc2-bf81-142b4bd4a1a1,PRD-0176,STR-011,2023-05-18,Apparel,-2.958,2.33,5.51
f3fe8610-009b-447d-942a-31e0f969f70b,PRD-0066,STR-019,2023-05-19,Sports & Outdoors,-3.638,2.54,2.65
347f9d03-bf71-4ed8-8640-54842635730c,PRD-0044,STR-042,2023-05-19,Toys & Games,-2.748,2.3,23.9
b27a6442-4b90-4641-97c0-2e4e320d64f7,PRD-0005,STR-029,2023-05-19,Toys & Games,-4.558,3.21,8.86
93c46ef7-30c2-499e-a1de-afa73aed5c98,PRD-0119,STR-045,2023-05-18,Health & Beauty,-4.661,1.92,14.72
